[Config Log (seed = 1509322528)]
{
  "solution_file": "solutions/bonus_2_p3_f1.txt",
  "log_file": "logs/bonus_2_p3_f1.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "",
  "sharing": false,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": true,
    "rate_adjacency_crossover": 0.15
  },
  "survival_selection": {
    "selection_weight": "Crowding",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": true,
    "width": true,
    "cut": false,
    "adjacents": true
  }
}




[Results Log]

[Run 0]
5554	61.7	158	4.35	11	2467.6	2498
5851	61.3	158	4.4	11	2468.2	2498
6139	59.55	158	4.7	11	2465.8	2498
6429	60.05	158	4.8	11	2466.4	2498
6722	60.65	158	4.7	11	2466	2498
7019	58.05	125	4.75	11	2468.8	2498
7307	50.9	125	5.15	10	2468	2498
7595	53.5	125	5.05	10	2470.8	2498
7888	62.2	149	4.85	10	2465.5	2498
8183	56	149	4.95	12	2470.1	2498
8484	58.9	149	4.9	12	2470.6	2496
8786	65.05	149	4.5	12	2470.5	2496
9090	63.8	146	4.45	12	2470.9	2494
9396	65.25	146	4.55	12	2470	2494
9703	64.6	146	5.05	12	2466.4	2494
10012	62.75	146	5.05	12	2470.9	2494

[Run 12]
20	6.2	12	1.9	2	2486.2	2496
225	36.5	140	2.05	5	2478.7	2496
438	54	140	2.15	7	2474.1	2496
654	57.4	140	2.3	7	2474.5	2496
876	65.25	140	2.05	5	2477.1	2496
1101	68.05	140	2	5	2472.7	2496
1324	73.45	140	2.3	6	2466.5	2496
1551	70.8	145	3.05	10	2466	2496
1785	64.6	145	3	10	2466.5	2496
2022	66	145	3.15	10	2465.6	2496
2262	66.8	145	3.55	11	2468.4	2496
2505	65.35	145	3.9	11	2467.5	2496
2749	68.75	145	3.7	11	2469.6	2496
2996	72.05	145	4.2	11	2465.2	2496
3249	70.65	124	4.8	11	2464.9	2496
3506	70.85	125	4.1	11	2465.5	2496
3763	66.1	160	4.45	11	2463.7	2496
4023	68.9	126	4.8	12	2461.9	2496
4288	63.8	126	5.6	12	2461.2	2496
4557	60.7	126	5.25	12	2467.3	2496
4830	59.95	126	5.45	12	2466.4	2496
5106	52.4	124	6.15	12	2467.8	2496
5382	56.4	124	5.9	12	2470.7	2496
5659	57.7	140	6.5	12	2467.7	2496
5939	58.45	153	6.3	12	2469	2496
6217	57.3	153	6.35	12	2468	2496
6498	56.7	153	5.9	12	2469.8	2496
6780	65.1	153	6.25	12	2466.5	2496
7061	66.3	153	6.3	12	2467	2496
7343	54.25	153	6.3	12	2470.1	2496
7627	54.35	153	6.45	12	2470	2496
7909	49.15	153	6.35	12	2470.8	2496
8196	52.3	153	5.8	12	2471.6	2496
8483	52.75	153	5.75	12	2473.2	2496
8769	51.45	153	5.95	12	2472.3	2496
9057	57.3	153	5.9	12	2471.5	2496
9347	57.65	153	5.3	12	2473.6	2496
9640	58.2	153	5.25	12	2474.8	2496
9933	58.6	153	5.9	12	2471.7	2496
10223	58.8	153	5.65	12	2471.5	2498

[Run 13]
20	5.35	18	1.95	3	2482.7	2492
224	42.1	132	2.55	10	2471.8	2496
442	37.3	132	2.85	10	2473.9	2496
665	47.35	132	2.9	10	2469.6	2496
897	45.8	132	2.95	10	2473.4	2496
1135	51.85	132	3.05	10	2470.4	2496
1379	56.3	147	3.2	10	2468.6	2496
1629	57.25	147	3.75	10	2466.7	2498
1874	63.65	147	3.65	10	2468	2498
2126	66.15	147	3.75	10	2468.4	2498
2383	64.7	131	3.8	10	2472.2	2498
2645	62.1	131	4.3	10	2470	2498
2910	56.05	131	4.4	10	2471.1	2498
3181	58.85	128	4.5	10	2469	2498
3454	54.6	123	5	10	2470.1	2498
3730	52.95	128	5.2	12	2470.6	2498
4011	52.45	128	5.4	12	2471.4	2498
4294	50.7	128	5.5	12	2471.3	2498
4579	51	128	5.35	12	2475.7	2498
4867	50.65	115	5.45	12	2476.8	2498
5158	57.2	117	4.9	12	2474	2498
5450	58	117	5.15	12	2472.8	2498
5744	51.4	117	5.8	12	2474.6	2498
6042	49.75	116	4.95	12	2479.8	2498
6344	50.9	140	4.85	12	2478.9	2498
6644	49.65	140	5.15	12	2473	2498
6943	58.6	140	4.75	12	2469.2	2498
7246	61.3	140	4.55	12	2473.8	2498
7552	61.8	140	4.6	12	2471.7	2498
7859	58.9	140	4.55	12	2473.5	2498
8167	60.8	127	4.55	12	2472.7	2498
8478	59	127	5.1	12	2471.4	2498
8790	58.7	127	5.25	12	2467.5	2498
9103	54.15	127	6	12	2466.1	2498
9421	54.3	127	5.85	12	2469	2498
9738	54.85	127	5.7	12	2472.7	2498
10054	55.45	127	5.6	12	2472.6	2498

[Run 14]
20	5.3	13	1.95	2	2488.1	2496
226	48.25	126	2.55	10	2465.5	2498
448	55.15	140	2.8	6	2464.9	2498
676	53.45	123	3.7	8	2460.9	2498
912	51.05	123	3.6	8	2464.7	2498
1155	55.6	126	3.85	8	2461.3	2498
1401	54.75	136	3.45	8	2464.9	2498
1648	59.8	146	3.6	8	2462.8	2498
1900	50.95	146	3.65	8	2466.6	2498
2154	63.45	146	3.55	8	2463	2498
2413	66.4	146	3.3	8	2461.9	2498
2677	66.75	146	3.55	8	2460.1	2498
2942	62.7	146	3.15	7	2461.5	2498
3207	63.05	146	3.1	7	2462	2498
3474	68.1	146	3.1	7	2461.4	2498
3746	62.2	146	3.5	8	2464.3	2498
4022	64.8	143	3.5	8	2464	2498
4300	63.75	143	3.55	8	2464.1	2498
4580	66.85	143	3.8	8	2461.5	2498
4857	69.2	143	3.9	8	2460.4	2498
5136	59.4	138	4.55	8	2461.7	2498
5421	53.25	138	4.4	8	2467	2498
5711	50.9	138	4.65	9	2466.2	2498
6003	49.65	138	4.65	9	2469.5	2498
6296	50.25	138	4.6	9	2470.3	2498
6590	45.3	138	4.75	9	2471.7	2498
6879	52.6	138	5.1	9	2465.7	2498
7173	52.85	138	5.15	9	2465.5	2498
7470	52.3	138	4.9	9	2467.7	2498
7767	55.2	138	5.15	9	2466.1	2498
8068	57.6	138	5	9	2464.7	2498
8372	60.1	151	4.75	9	2467.7	2498
8677	61.65	151	4.8	9	2465.6	2498
8977	62	151	4.5	9	2466.2	2498
9279	63.05	151	4.4	9	2465.8	2498
9582	56.5	151	4.7	9	2469.3	2498
