[Config Log (seed = 1509331080)]
{
  "solution_file": "solutions/bonus_2_p2_f1.txt",
  "log_file": "logs/bonus_2_p2_f1.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "",
  "sharing": true,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": true,
    "rate_adjacency_crossover": 0.15
  },
  "survival_selection": {
    "selection_weight": "Truncate",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": true,
    "width": true,
    "cut": false,
    "adjacents": false
  }
}




[Results Log]

[Run 0]
20	5.45	15	2	2
201	31.4	126	2.75	9
382	51.15	97	2.5	6
563	76	124	2.8	8
744	97.45	148	3.05	9
925	110.4	135	2.6	7
1106	116.85	151	2.9	8
1287	116	151	2.85	8
1468	120.85	150	2.1	7
1649	121.7	141	1.85	4
1830	126.25	149	1.95	4
2011	126.9	157	2.15	7
2192	119.85	152	2.55	7
2373	128.55	152	2.45	5
2554	129.5	152	2.6	9
2735	137.95	153	2.25	6
2916	137.75	156	2.4	5
3097	136.7	151	2.75	9
3278	133.35	150	2.5	8
3459	131.15	147	2.9	9
3640	123.15	145	2.75	10
3821	120.8	155	2.6	10
4002	127.05	142	2.6	8
4184	135.1	152	2	4
4365	132.45	152	2.2	9
4546	129.05	149	2.15	10
4727	132.15	154	2.05	6
4908	133.25	153	1.95	5
5089	137.2	167	2.35	6
5270	132.9	158	2.25	6
5451	125.7	158	2.6	7
5632	132.55	155	2.75	9
5813	126.45	152	2.85	9
5994	127.2	164	2.7	6
6175	132.4	156	2.5	5
6357	125.95	154	2.5	5
6538	135.4	147	2.75	6
6719	137.35	152	2.4	4
6900	140.15	153	2.1	4
7081	143.65	163	2.25	4
7262	143.15	154	2.95	9
7444	139.9	162	2.5	4
7625	136.35	162	2.25	7
7806	138.3	156	2.1	4
7987	138.95	156	2.4	8
8168	140.2	158	2.15	6
8349	138.3	158	2.6	12
8530	132.55	158	2.55	8
8712	137.3	155	2.35	7
8893	139.55	167	2.2	4
9074	134.7	158	2.45	8
9255	138.3	155	2.35	8
9436	142	156	2.25	5
9617	138.5	155	1.9	5
9798	142.9	156	1.9	6
9979	141.55	156	1.85	4
10160	143.45	164	1.85	6

[Run 1]
20	4.4	12	2	3
201	32.3	139	1.8	3
382	54.1	123	2.3	6
563	69.1	126	2.65	5
744	68.7	145	2.9	7
925	70.1	112	2.85	11
1106	87.2	117	2.6	5
1287	104.65	138	2.3	4
1468	117.6	141	2.65	8
1649	126.2	153	2.55	8
1830	124.75	145	2.2	7
2011	126.9	143	2.15	6
2192	128.65	154	2.4	10
2373	127.15	157	1.6	5
2554	130.35	154	1.7	6
2735	133.15	148	2	8
2916	125.9	147	2	12
3097	129.15	147	2	10
3278	135.85	149	1.55	3
3459	135.05	148	1.55	3
3640	139.25	156	2	7
3822	141.75	156	1.5	3
4003	144.85	156	1.55	2
4184	141.8	156	1.55	3
4365	133.8	154	2.3	10
4546	138.85	155	1.35	2
4727	144.2	157	1.4	2
4908	140	153	1.65	3
5089	134.7	148	1.5	3
5270	135.65	156	1.55	3
5452	133.4	154	1.7	3
