[Config Log (seed = 1509322615)]
{
  "solution_file": "solutions/bonus_3_f1_s2.txt",
  "log_file": "logs/bonus_3_f1_s2.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "",
  "sharing": false,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": true,
    "rate_adjacency_crossover": 0.15
  },
  "survival_selection": {
    "selection_weight": "Truncate",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": true,
    "width": false,
    "cut": true,
    "adjacents": false
  }
}




[Results Log]

[Run 0]
20	6.1	22	23.7	46
203	74.75	147	135.9	199
406	132.3	154	166.6	214
603	141.85	158	177.05	233
796	144.5	167	182.65	224
990	147.9	171	193.5	219
1179	142.65	162	189.85	212
1368	143.8	166	192.75	229
1557	149.15	171	197.05	233
1749	150.65	168	199.2	241
1937	162.6	169	197.9	245
2126	161.45	173	204.55	249
2313	158.35	173	205.55	230
2502	158.9	174	215.55	245
2695	163.9	174	205.45	246
2890	165.55	177	224.45	262
3087	170.6	177	221.6	246
3281	160.7	176	230.95	266
3473	168.8	179	230.1	262
3669	170.75	179	233	266
3862	156.05	178	240.3	259
4053	167.25	178	238.8	281
4249	168.7	178	239.6	270
4438	168.25	179	229.75	261
4628	167.3	179	237.75	254
4819	170.35	178	236.45	251
5010	165.45	178	237.65	264
5201	172.55	180	230.3	267
5393	168.75	180	237.8	265
5587	172.65	179	235.55	260
5779	169.45	179	237.5	265
5971	167.15	178	233.65	280
6163	172.35	182	239.45	288
6358	175.45	181	229.3	268
6548	172.95	181	235.55	271
6738	175.3	182	240.85	267
6924	168.4	182	248.7	287
7110	167.65	182	246.55	265
7296	168.1	182	247	271
7482	174	182	234.7	267
7668	167.9	182	248.7	276
7857	173.2	182	240.5	265
8046	171.25	182	237.8	262
8235	170.4	184	247.1	277
8426	169.6	185	247.55	280
8620	176.35	182	244.4	288
8816	174.5	183	248.8	281
9001	174.45	183	245.05	285
9187	172.3	182	242.5	284
9373	165.6	182	247	284
9559	168.25	182	242.8	271
9744	168.05	181	236.85	272
9929	173.25	180	233.6	258
10114	171.55	180	240.3	281

[Run 1]
20	5.15	17	23.85	47
202	74.5	129	130.95	193
404	116.6	162	166.6	206
599	135.2	163	182.65	225
787	140.15	166	197.15	226
977	152.05	167	186.05	209
1170	152	171	189.1	214
1367	158.8	171	194.85	234
1559	157.45	169	202.45	241
1747	158.75	170	204.8	231
1934	158.4	170	203.4	242
2122	154.35	170	200.85	227
2309	159.2	170	207.4	251
2500	159.2	170	210.5	244
2690	157.2	170	214.1	234
2877	162.25	172	213.25	250
3066	160.7	172	216.2	258
3258	156.05	172	213.7	238
3448	153.45	172	212.55	235
3639	160.95	175	209.95	250
3832	159.6	175	208.65	237
4024	154.45	175	212.85	248
4217	155.15	174	214.55	252
4412	158.95	174	218.2	263
4609	158.95	174	216.05	249
4803	163.2	175	214.7	239
4997	167.3	176	216.25	247
5192	159.3	175	205.3	243
5387	153.75	175	221.65	240
5582	159.1	175	227.2	263
5777	164.6	175	221.5	248
5970	167.2	176	228.5	263
6165	166.55	177	235.95	278
6364	164.15	176	231.45	261
6550	164.8	177	237.85	279
6738	170.1	177	228.15	261
6926	171.3	175	230.95	277
7110	171.05	177	221.6	256
7294	171.75	175	228.25	279
7479	169.3	175	230.8	279
7664	164.25	177	238.45	276
7849	164.7	177	230.15	259
8034	167.55	181	238.7	267
8223	169.05	183	244.7	265
8411	165.65	179	236.85	261
8600	167.95	179	248.6	277
8789	158.7	178	243.2	278
8977	163.95	179	249.75	283
9166	161.55	179	249.8	283
9355	168.65	180	244.8	279
9546	171.2	180	245.3	279
9738	167.4	180	258.15	279
9933	172.4	180	243.8	272
10128	173.65	180	244.7	274

[Run 2]
20	5.2	12	22.65	41
202	83.6	146	128.45	193
404	125.75	154	170.3	231
593	125.05	160	186.65	229
778	134.35	161	174.75	224
966	148.25	164	176.8	216
1158	151.1	164	182.6	219
1353	159	173	187.75	220
1548	154.3	168	189.95	227
1737	149.4	167	193.2	213
1925	152.15	169	192.45	235
2115	157.8	166	198.75	253
2307	155.75	170	205.45	258
2497	156.6	174	203.35	243
2689	160.55	170	201.65	241
2874	161.3	173	199.4	249
3059	160.1	177	216.5	239
3243	152.95	171	218.7	263
3429	159.6	174	215.9	255
3616	160.85	176	214.6	242
3803	159.75	172	226	256
3991	164.1	174	225.7	260
4181	167.5	173	215.4	255
4369	160.5	177	229.3	259
4557	161.45	177	239.65	267
4745	162.1	179	236.55	272
4935	169.3	179	240.8	273
5132	166.45	181	239.2	266
5330	164.85	178	247.3	284
5531	165.8	178	229.7	266
5732	165.1	182	241.95	263
5934	167.25	178	243.55	278
6135	167.3	179	238.1	267
6337	157.75	178	238.95	275
6529	154.95	178	239.05	265
6720	157.7	181	237.85	274
6905	169.6	183	243.3	271
7091	164.7	182	250.4	298
7279	171.95	182	247.5	296
7468	172.65	182	245.65	282
7655	171	181	240.65	272
7842	173.9	182	247.95	284
8025	171.35	182	249.2	278
8208	172.15	182	250	278
8391	165.8	182	251	284
8574	160.95	182	247.55	268
8757	170.15	182	246.95	282
8940	168.2	179	247.75	273
9123	171.35	183	262.55	291
9307	163.75	180	261.4	299
9492	166.65	181	259.65	294
9677	171.1	182	256.9	279
9862	164.8	183	256.4	272
10046	169.65	182	253.55	274

[Run 3]
20	5.7	24	24.05	46
209	64.7	134	99	196
418	120.9	157	164.4	205
605	137.55	158	178	219
799	151.5	167	178.4	213
990	154.95	172	198.7	231
1180	154.95	170	202.5	263
1369	152.7	169	208.6	247
1562	153	170	199.4	227
1756	155.4	170	195.55	230
1950	149.6	171	207.3	276
2146	156.6	169	197.8	232
2342	159.1	172	195.6	224
2535	154	173	201.55	223
2729	152.4	172	203.35	251
2924	157.5	174	207.5	269
3120	159.1	172	198.3	240
3316	155.95	173	205	236
3511	152.6	170	203.1	247
3706	154.85	168	207.7	247
3901	157.8	171	211.2	234
4095	155.75	172	208.1	233
4289	161.3	174	217.65	251
4484	170.05	176	216.55	257
4682	161.7	177	227.7	254
4875	164.05	174	237.9	272
5073	159.55	177	237.65	280
5271	164.5	177	226.3	270
5461	168.55	177	228.2	272
5645	164.3	179	244	280
5827	162.1	177	239.8	286
6010	166.5	177	239.2	265
6193	169.55	178	232.2	263
6376	171.55	179	231.95	251
6559	171.5	178	234.4	254
6742	170.9	181	235.15	249
6926	170.25	179	240.2	269
7110	168.7	179	249.25	302
7296	165.95	179	250.9	274
7482	167.5	182	248.6	276
7669	169	178	248.6	288
7855	172.55	182	246.35	281
8041	173.35	179	240.5	276
8227	163.55	180	250.9	280
8412	168.35	181	249.65	289
8597	170.4	179	247.75	289
8782	171.4	178	247.25	284
8967	170.65	182	251.2	291
9152	169.25	182	250.95	283
9336	165	179	246.4	280
9520	172.75	182	245	284
9704	170.55	179	241.15	266
9888	167.65	179	243.95	271
10072	167.1	179	239.55	263

[Run 4]
20	6.45	21	21.9	42
202	80.35	147	122.85	233
404	124.6	159	179.35	241
601	139.2	155	187.5	242
793	145.95	160	187.95	220
991	148.55	163	207.9	241
1193	151.15	169	212.2	259
1386	157.75	172	209.5	268
1583	157.6	167	218	286
1772	160.3	174	224.1	244
1961	159.8	171	224.75	266
2151	157.7	169	224.55	253
2343	160.6	175	223.95	256
2538	159.65	175	225.9	255
2737	162.6	175	220.35	260
2934	156.9	173	217	261
3133	155.85	171	221.35	262
3331	156.7	175	230.4	268
3529	156.45	174	228	258
3729	159.7	173	229.6	271
3931	149.3	175	229.8	276
4132	163.7	176	231.15	255
4335	166.45	179	221.1	261
4542	162.75	178	233.35	263
4744	159.45	177	228.5	263
4948	165.5	181	223.3	253
5153	168.15	181	233.25	266
5356	171.5	181	235.4	266
5559	170.7	181	235.5	265
5747	166.55	181	243.1	269
5933	171.95	181	241.5	294
6123	166.45	180	237.9	268
6311	173.15	179	239.55	276
6497	169.85	183	247.4	284
6683	165.85	180	241.25	274
6869	170.55	179	237.45	274
7055	168.9	181	240.9	292
7242	168.45	180	242.9	283
7429	173	180	247.05	279
7616	173.15	179	232	255
7803	171.6	180	237.55	269
7990	168.55	183	241.05	272
8176	167.05	181	239.25	265
8362	166.85	180	236.85	277
8548	163.85	180	241.7	279
8734	160.15	179	241.65	286
8919	163.6	180	232.95	278
9104	167.25	179	226.45	307
9290	166.75	179	245.45	286
9476	169.7	184	247.6	293
9664	166.3	180	254.2	305
9851	155.4	179	252.8	289
10038	158.7	183	254.4	289

[Run 5]
20	6.2	17	26.45	38
205	99.4	139	165.8	234
410	126.2	151	173.6	218
602	133	166	181	220
803	141.05	166	174.4	236
999	144.35	166	183.2	224
1194	151.95	166	191.45	229
1399	150.9	167	202.45	236
1589	155.1	165	199.9	228
1782	155.05	170	200.45	246
1976	160.2	169	208.75	266
2168	157.95	168	204.95	244
2355	157.8	171	203.15	245
2542	153.8	175	206.9	235
2730	152.85	170	216.8	246
2919	156	173	210.35	234
3103	162.75	172	210.75	253
3286	155.65	171	209.75	231
3469	157.2	170	205.75	238
3652	165	171	204.7	241
3835	164	175	209.1	244
4018	161.75	175	223.4	255
4203	165.6	175	228.25	255
4390	159.15	172	218.6	243
4577	165.5	177	226.1	255
4767	160.8	174	228.75	250
4956	167	176	221.8	253
5146	158.05	175	228.55	275
5336	164.15	178	227.1	260
5527	159.9	178	234.4	278
5717	165.25	177	224.8	281
5908	159.05	179	229	269
6100	164.2	176	230.25	268
6291	165.15	176	227.75	275
6478	166.65	177	219.45	263
6665	158.65	177	226.55	256
6852	161.65	177	227.45	253
7039	164.05	175	217.85	268
7226	163.2	174	228.1	271
7413	162.75	178	224.65	257
7599	171.1	175	226.1	272
7784	169.4	178	233.7	259
7969	167.75	179	227.35	255
8155	162.95	178	237.05	270
8339	166.3	178	230.45	261
8523	164.15	180	239.3	271
8708	158.05	179	236.4	268
8891	156.35	177	231.9	265
9074	164.9	177	223.5	251
9257	167.05	178	213.45	241
9440	170.15	177	218.15	246
9623	164.85	179	226.65	266
9806	169.55	178	222.7	266
9989	164.15	178	231.2	274
10172	161.3	179	226.4	254

[Run 6]
20	6.8	19	25.85	42
204	67.8	141	115.3	198
408	130.35	152	171.7	261
597	145	168	194.1	238
796	148.8	167	193.6	236
988	148.95	168	190.35	220
1181	155.55	172	205.55	240
1373	153.75	173	191.3	217
1566	150.05	175	206.8	247
1755	157.35	171	203.55	237
1944	156.9	171	203.55	240
2131	156.5	173	204.4	245
2318	158.05	170	210.45	260
2506	159.1	170	201.45	241
2694	151.05	173	201.8	226
2882	152.95	173	197.5	247
3070	162.5	174	197.15	228
3259	166.75	173	194.45	246
3449	162.1	176	209	232
3640	163.3	176	211.55	228
3832	153.3	174	215.15	237
4021	157.05	180	219	269
4212	165.55	180	214.5	260
4394	167.15	177	214.65	249
4576	163.65	179	232.45	262
4757	165.8	177	222.75	267
4938	165	176	218.85	242
5119	170.2	177	221.85	259
5300	164.3	178	227	274
5482	172.25	179	219.1	246
5664	168.05	179	231.45	264
5846	162.9	180	231.5	255
6028	168.65	180	236.45	265
6210	170.25	180	232.4	249
6392	160.1	182	237.75	273
6576	163.75	182	242.4	269
6760	175.2	182	235	262
6945	174.2	182	235.1	262
7131	165.45	182	240.85	263
7316	166.5	179	242.9	269
7501	164.6	180	245.25	264
7686	168.3	180	241	281
7872	169.7	182	246.65	276
8058	166.2	182	242.9	260
8245	164.95	180	245	273
8431	171	181	244.9	274
8617	169.8	180	246.55	273
8803	168.65	179	240.45	270
8989	157.45	180	242.15	274
9175	167.6	180	240.9	276
9361	159.95	180	243.35	263
9547	167.75	184	247.75	281
9735	169.4	184	251.4	288
9924	163.25	180	252.55	271
10113	168.6	181	247.6	280

[Run 7]
20	5.2	17	20.65	38
206	90.2	153	147.25	228
412	138.1	153	165.3	204
602	140.65	154	166.15	195
796	142.6	163	180.55	234
994	146.65	163	175.7	214
1187	144.35	165	188.7	217
1379	146.75	167	188.8	253
1573	154	167	189.5	227
1763	157.55	173	201.4	235
1956	159	172	203.9	241
2151	161.2	173	203.1	234
2343	165.15	172	209.15	223
2537	158.2	173	219.45	237
2736	156.2	173	213.65	233
2928	158.1	175	219.1	242
3119	168	176	212.05	253
3310	168.75	175	220.2	244
3499	167.8	178	219.1	249
3687	164.45	177	223.55	251
