6438	100	151	4.5	9	2439.6	2482
6748	104.3	150	4.7	10	2442.9	2486
7062	113	151	4.4	10	2440.7	2484
7375	106	151	5.3	12	2440	2466
7693	104.15	154	5.15	13	2439	2470
8014	80.85	155	5.8	12	2443.5	2472
8336	92.55	154	6.85	12	2439.5	2466
8650	111.35	152	7.05	11	2429.4	2454
8967	101.95	148	7.25	12	2435.3	2470
9288	99.15	140	6.25	11	2440.5	2472
9605	85.6	144	6.7	12	2446.9	2468
9923	75.9	137	6.25	13	2449.1	2482
10243	83.25	151	4.05	13	2448.6	2490

[Run 2]
20	5.1	11	1.9	2	2485.7	2494
205	36.65	133	2.45	5	2475.4	2492
409	75.9	145	3.05	6	2450.1	2496
630	87.4	165	3.1	7	2449.5	2492
855	88.1	155	3.45	10	2452	2482
1092	111.45	137	3.35	9	2439.1	2482
1343	97.85	137	4.8	8	2439.1	2480
1594	91.6	141	5.2	11	2441.1	2478
1851	85.35	147	6.65	10	2438.2	2470
2115	94.95	140	6	11	2438.2	2480
2395	113.95	148	5.2	10	2429.5	2460
2679	116.4	160	4.45	10	2431.5	2476
2968	101.15	148	5.45	13	2440.7	2484
3261	98.75	148	5.3	11	2448	2480
3558	100.45	142	3.95	8	2452.1	2484
3849	99.7	143	3.35	9	2458.2	2488
4132	102.1	143	3.75	7	2451.8	2484
4418	96.15	143	3.8	8	2451.3	2486
4692	103.3	140	3.75	8	2455.1	2476
4967	114	142	4.75	9	2441.9	2464
5242	91.65	151	5.4	10	2440.3	2472
5517	94.35	149	5.35	11	2440	2468
5794	77.1	133	4.7	9	2456.7	2488
6078	82.3	133	4.95	10	2451.5	2482
6363	99.25	140	4.15	7	2442.4	2480
6649	100.9	141	4.4	8	2450.4	2484
6940	100.35	135	4.7	10	2446.8	2478
7232	108.35	146	4.5	12	2439.5	2486
7523	110.15	146	3.55	9	2443.5	2484
7815	106.65	147	3.5	9	2448	2482
8107	96.25	144	5.15	10	2442.5	2482
8401	102.4	144	5.1	11	2438	2492
8695	88.8	143	4.65	11	2443.6	2478
8989	90.75	144	4.05	10	2446.9	2478
9286	89.55	151	4.5	12	2442.6	2478
9585	104.5	146	4.3	8	2443.7	2470
9886	108.75	152	4.35	11	2437	2470
10188	99.15	142	5.4	9	2439.9	2476

[Run 3]
20	7	19	1.9	2	2483.7	2492
205	55.95	148	2.7	7	2459.1	2498
409	80.8	138	3.8	9	2444.7	2494
633	91.4	153	3.35	7	2444.1	2484
866	94.3	145	3.8	8	2442.6	2476
1112	91.45	139	3.55	11	2451	2478
1367	93.2	146	4.05	7	2444.1	2462
1627	105.1	148	4.25	8	2442.6	2468
1893	106.25	138	4.9	9	2437.6	2458
2165	115.1	150	5.05	11	2431.1	2466
2438	110.9	166	4.4	9	2438.3	2468
2706	111.25	139	4.65	9	2443.6	2470
2979	116.25	148	4.7	10	2435.1	2466
3253	110.35	155	4.65	9	2433.2	2474
3529	121.15	159	3.9	7	2439.8	2468
3808	109.8	148	3.95	11	2449.6	2480
4086	103.4	150	4.85	10	2443.7	2476
4366	81.2	147	4.1	10	2451.3	2484
4643	90.5	154	4.6	9	2443.3	2480
4920	107.15	155	4.25	9	2439.8	2476
5199	123.95	156	3.35	8	2441.4	2474
5480	115.35	155	3.85	7	2445.1	2474
5763	125.8	157	4	6	2439	2468
6049	131.05	155	3.15	6	2442.2	2468
6335	126.05	156	2.4	5	2445.6	2482
6623	113.3	154	3.35	6	2444.9	2476
6913	128.15	154	3.45	9	2435.2	2466
7208	122.85	158	3.3	7	2436.8	2468
7508	122.1	157	3.35	10	2437.3	2476
7807	120.65	157	2.9	6	2443.9	2472
8108	134.15	151	3.65	12	2435.5	2464
8414	124.95	158	3.85	10	2439	2474
8728	113.2	160	4.25	7	2437.9	2478
9045	112.75	159	3.9	7	2440.7	2474
9359	121	162	3.35	7	2443.7	2476
9670	123.7	156	4.25	9	2440.3	2482
9983	126.75	151	4.6	9	2437.6	2480
10299	116.7	158	4.5	12	2440.4	2472

[Run 4]
20	5.95	25	1.95	3	2483.9	2492
209	49.95	150	2.45	5	2467.1	2498
418	64.85	137	4	12	2451.4	2496
644	58.75	150	3.1	7	2462.5	2492
876	69.9	128	2.5	5	2465.4	2492
1114	88.5	160	2.65	7	2454.2	2492
1368	101.45	145	2.65	10	2449.7	2490
1632	78.55	127	3.15	8	2459	2488
1903	89.45	162	3.45	7	2446.2	2490
2172	85.05	140	3.65	10	2459.3	2490
2448	92.75	128	4.55	12	2451.6	2490
2724	87.65	147	4.15	8	2452.4	2478
3009	102.4	147	3.55	7	2443.6	2486
3290	102.05	154	3.6	10	2448.4	2480
3573	97.6	139	3.85	8	2449.9	2486
3856	92.05	144	2.75	8	2458.5	2480
4143	92.95	146	3.1	8	2457.9	2492
4430	93.8	139	3.1	8	2458.3	2480
4723	93.55	138	4.3	10	2451.4	2486
5021	83.6	143	4.3	12	2453	2488
5318	84.85	147	4.85	13	2452	2492
5623	88.3	148	3.85	7	2456.3	2488
5929	103.95	151	4.6	10	2433.7	2482
6239	117.95	151	4.65	8	2435.9	2468
6547	121	151	3.7	7	2438.2	2474
6854	119.4	153	3.9	9	2435.5	2468
7165	107.75	152	2.75	7	2451.9	2482
7477	108.55	154	3.2	7	2452.6	2478
7793	126.85	152	3.4	7	2442.3	2466
8113	130.5	148	3.35	9	2445.2	2468
8441	129.15	147	3.75	12	2440.7	2470
8770	114.5	150	4.5	11	2440.5	2468
9109	127.15	149	5.15	12	2437.2	2462
9452	129.75	147	4	8	2441.5	2486
9800	110.25	155	4.35	10	2442.6	2484
10144	96.9	163	3.65	9	2446.2	2484

[Run 5]
20	6.2	13	2.05	4	2484.3	2494
205	59.25	147	2.75	7	2455.3	2496
409	68.55	152	3.35	9	2450.9	2494
632	75	142	4.15	11	2445.8	2492
864	78.45	156	4.55	11	2443.7	2490
1107	96.85	163	4	9	2444.2	2488
1364	114.15	153	3.45	7	2436.5	2484
1618	114.2	147	2.75	6	2447.4	2478
1881	95.95	151	3.45	11	2452.1	2480
2152	97.05	151	3.85	11	2449.3	2486
2426	85.85	153	5.15	10	2442.5	2474
2709	84.5	154	5.6	10	2442.2	2472
3002	113.3	141	4.6	10	2439.9	2464
3295	103.55	151	4.5	10	2443.1	2486
3592	107.95	151	3.75	8	2447.2	2486
3889	99.65	145	3.75	9	2442.1	2476
4180	99.1	158	3.65	7	2445.5	2474
4474	98.85	153	3.75	6	2443	2478
4769	101.75	158	3.85	8	2442.4	2478
5063	101.05	150	3.25	10	2449.8	2476
5358	98.5	165	3.1	9	2446.2	2474
5653	88.5	127	4.45	11	2451.6	2486
5949	99.35	136	4.25	8	2451.8	2480
6241	100.65	150	4	11	2442.9	2478
6534	97.35	149	4	8	2448.9	2484
6826	76.35	127	5.15	10	2453.2	2470
7118	80.4	144	5	10	2451.3	2486
7405	94.5	147	5.55	10	2443.9	2478
7693	99	148	5.15	10	2443.3	2466
7985	103.65	144	4	11	2444.6	2472
8279	88.35	152	4.4	11	2453	2490
8575	83.4	141	5.2	11	2453.2	2490
8871	97.05	135	4.5	8	2447.9	2476
9168	97.95	142	4.55	8	2450.3	2482
9467	93.8	136	3.45	7	2447.3	2478
9767	94.95	145	4.7	10	2450.9	2486
10072	95.2	148	4.85	9	2446.4	2484

[Run 6]
20	6.4	14	1.95	3	2481.2	2488
205	36.45	132	1.8	3	2479.9	2496
410	76	148	2.55	6	2452.6	2494
635	79.65	147	3	8	2455.8	2492
877	82.55	147	3.45	8	2450.9	2492
1124	90.1	153	4.25	9	2446.3	2488
1385	94.6	155	4.5	9	2443.8	2478
1653	93.7	150	4.25	10	2443.5	2490
1919	96.8	153	4.55	11	2441	2476
2199	96.6	153	4.7	11	2443.6	2486
2487	94	139	5	12	2441.1	2484
2777	101.9	148	4.45	11	2442	2484
3064	104.85	149	3.3	8	2443.5	2484
3350	95	139	4	10	2451.3	2480
3643	94.4	149	3	9	2453.3	2486
3937	111.1	159	3.4	7	2450.4	2478
4241	105.35	142	3.5	8	2454.1	2480
4558	112.75	148	3.9	11	2448.5	2478
4885	110.5	151	4.35	13	2445.5	2480
5203	95.8	144	5	12	2451.8	2486
5525	76.45	138	5.55	10	2445.5	2484
5844	106.35	156	4.4	8	2440.8	2482
6167	103.2	164	3.5	12	2444.1	2480
6491	110.2	148	3.15	11	2447.4	2488
6818	98	147	4.75	11	2439.5	2488
7144	98.35	146	3.9	10	2445.2	2478
7470	95.15	150	3.7	7	2441.6	2484
7796	107.3	154	4.05	12	2438.1	2484
8126	99.25	151	4.1	11	2446.4	2490
8457	100.25	147	3.7	10	2451.2	2484
8786	113.5	147	3.2	8	2445.7	2470
9118	104.15	146	3.6	8	2442.9	2482
9449	103.3	142	4.1	8	2443.9	2476
9782	112.55	152	3.35	8	2437	2488
10114	92.5	146	4.6	10	2440.4	2484

[Run 7]
20	5.5	10	1.95	3	2488.5	2494
203	60.7	140	2.35	6	2459.9	2494
406	89.3	155	2.45	5	2448.5	2496
616	96.3	153	2.9	10	2446.5	2488
839	96.6	154	2.7	5	2449	2486
1076	102.1	153	3.6	12	2443.4	2486
1324	97.1	145	4.4	10	2441.6	2482
1576	99.3	152	3.9	6	2446.6	2482
1830	106.6	144	3.8	8	2449.5	2484
2088	95.45	146	4.65	10	2446	2492
2351	96.65	138	4.1	10	2446.9	2474
2607	111	157	4.35	8	2439.2	2472
2863	111.7	157	4.1	9	2436.9	2462
3122	99.6	152	4.1	7	2442.3	2476
3383	96.65	145	4.55	11	2445.4	2478
3647	81.15	147	5.4	11	2445.9	2482
3910	110.65	149	5.25	9	2432.4	2468
4172	129.15	150	5.1	8	2426.1	2454
4437	118.65	152	4.05	10	2441.2	2484
4706	113.95	153	4.3	10	2437.7	2478
4983	102.25	151	4.35	9	2437.7	2474
5262	105.05	164	4.2	9	2446.9	2476
5544	111.8	154	4.15	9	2440.3	2476
5825	109.15	158	3.85	7	2445.9	2474
6112	117.25	153	4	13	2440.4	2472
6399	120.15	153	2.7	6	2446.8	2476
6687	111.75	157	3.4	7	2450.9	2494
6977	102.7	157	4.45	10	2449.8	2476
7264	90.85	149	3.95	7	2449.4	2482
7552	99.7	144	4.9	10	2441.1	2476
7841	96.1	143	4.8	11	2447	2486
8134	96.15	158	4.45	8	2441.5	2488
8429	101.5	153	4.1	10	2443.5	2492
8726	99.55	140	4.8	10	2445.1	2480
9026	83.15	137	5.05	10	2453	2484
9328	95	137	3.9	9	2454.4	2478
9630	107.45	146	4.15	12	2446.1	2478
9933	87.65	135	5.1	11	2450.2	2482
10237	108.65	148	4.85	10	2436.1	2464

[Run 8]
20	5.1	12	1.95	2	2484.5	2494
206	60.05	148	2.65	5	2455.6	2498
412	83.45	149	3.4	11	2443.4	2494
637	82.4	148	3.8	11	2444	2480
874	95.95	150	3.75	10	2435.7	2480
1116	113.2	141	3.6	7	2433.5	2462
1375	111	138	3.75	8	2436.6	2468
1632	104.65	136	4.45	8	2436.1	2484
1894	102.7	139	3.3	7	2448.5	2486
2162	101.45	144	4.2	10	2439.6	2482
2434	96.3	141	4.9	11	2441.7	2478
2705	100.15	152	4.3	10	2442.8	2478
2978	103.15	145	5.2	10	2432.6	2476
3250	93.1	143	5.85	11	2440.5	2478
3527	111.5	147	5.45	10	2433.7	2480
3812	100.3	148	4.4	12	2445.2	2474
4093	106.45	153	3.6	8	2448	2478
4378	94.4	143	3.4	7	2450.5	2496
4669	88.25	142	4.2	9	2450.6	2494
4963	106.75	157	4.35	9	2436.3	2476
5259	98.55	157	3.85	10	2445.2	2486
5556	102.5	148	4.1	9	2440.2	2492
5853	96.65	147	4.6	10	2442.7	2482
6154	79.95	145	4.5	10	2454.3	2486
6461	78.95	136	5.25	10	2450	2490
6770	89.8	143	4	11	2449.9	2482
7077	83.6	156	4.15	9	2453.4	2488
7386	82.05	137	3.6	9	2451.7	2488
7696	103.95	149	3.45	12	2448.8	2490
8010	98	146	3.55	10	2449	2488
8327	100.7	151	4.25	10	2444.2	2484
8647	105.75	146	4.8	9	2438.1	2482
8972	101.85	147	4.2	10	2443.9	2480
9297	86.15	154	4.7	9	2450.1	2486
9625	92.1	150	5.25	11	2447.3	2482
9956	102.05	145	5.8	10	2437.5	2474
10289	87.75	148	5.75	11	2443.7	2490

[Run 9]
20	4.75	13	1.95	2	2486.2	2494
204	65.95	158	2.55	8	2451.4	2498
406	77.55	143	3.15	8	2446.2	2486
627	84.95	158	2.65	7	2449.8	2482
864	109.65	149	3.15	9	2444.8	2476
1120	115.5	148	3.2	10	2438.8	2476
1375	109.65	155	3.5	8	2443.8	2472
1639	114.65	151	5.05	12	2434.3	2474
1902	105.35	143	5.5	10	2438.4	2474
2170	88.25	146	5.55	12	2442.5	2476
2441	87.95	146	5.1	9	2444	2480
2711	100.35	143	5.15	9	2439.9	2472
2984	108.35	155	4.4	9	2439.4	2478
3257	106.4	145	4.85	9	2438	2470
3532	97.9	149	4.85	10	2447.4	2480
3812	100.7	159	5.2	10	2443	2482
4097	99.7	137	4.85	13	2444.2	2482
4382	87.55	164	4.7	12	2449.9	2486
4667	93.5	151	5.4	12	2443.5	2478
4951	100.8	152	4.35	10	2448	2468
5237	106.3	134	3.95	7	2446.1	2480
5521	102.2	151	4	9	2452.4	2474
5809	91.15	141	4.3	9	2454.1	2480
6097	113.35	145	4	10	2443.5	2472
6384	120.05	154	4.4	9	2440.6	2468
6677	98.45	149	4.95	10	2442	2476
6975	98.6	154	5.65	10	2441.3	2480
7280	113.3	150	5.4	10	2440.3	2476
7590	121.8	144	4.7	10	2433.6	2476
7901	115.8	146	4.5	8	2439.7	2482
8215	111.1	149	4.3	8	2443.1	2474
8526	114.3	148	3.75	8	2442	2474
8837	95.6	154	4.3	8	2441.6	2486
9148	103.95	149	3.75	8	2448.9	2490
9460	88.8	151	4.1	9	2448.3	2482
9773	79.2	149	4.75	10	2449.9	2482
10088	93.7	145	4.45	11	2449.6	2480

[Run 10]
20	5.05	11	2.05	3	2486.5	2496
204	67.6	154	2.85	10	2452.4	2498
407	89.7	146	3.1	8	2446.6	2498
624	93.75	138	3.15	7	2452.5	2486
856	108.55	145	3.55	8	2450	2480
1099	112	150	4.25	10	2441.4	2474
1345	105.8	146	5.25	8	2437.7	2480
1594	113.4	149	5.05	9	2441.6	2470
1848	101.25	151	6.2	12	2441	2482
2115	79.5	141	6	11	2445.1	2486
2386	101.4	136	5.05	10	2448.3	2484
2660	111.25	144	4.95	7	2444.8	2478
2937	115.95	144	3.95	10	2440.5	2478
3216	110.8	145	3.8	10	2446.2	2474
3500	105.85	146	3.5	8	2451	2490
3783	84.05	142	4.2	12	2456.3	2490
4069	78.05	135	5.1	12	2456.7	2490
4362	95.55	135	4.8	9	2447.5	2480
4655	104.05	149	5.35	9	2441.3	2484
4946	97.1	149	4.5	9	2442.9	2484
5237	91.25	140	4.4	9	2446.5	2478
5527	96.3	138	4	8	2450.5	2476
5815	107.1	137	3.6	8	2442.9	2478
6102	100.5	143	3.6	8	2449.8	2476
6391	103.65	153	4.65	10	2444.2	2480
6680	113.7	147	4.25	7	2440.7	2478
6971	110.95	160	4.4	8	2436.7	2472
7262	102.8	148	5	10	2441.5	2470
7553	101.25	144	4.8	10	2443.8	2480
7848	86.15	132	5.4	9	2453.8	2472
8144	99.3	142	6.1	11	2438.6	2464
8440	95.9	139	5.95	11	2443.1	2480
8740	84.2	124	6.25	11	2448.5	2482
9042	87.95	140	4.7	12	2450.6	2482
9345	83.4	146	4.1	12	2451.6	2486
9649	101.35	147	3.1	10	2449.7	2490
9956	113.45	153	2.75	9	2448.5	2486
10265	117.65	153	3.5	9	2445.2	2490

[Run 11]
20	6.45	16	1.95	2	2485.9	2494
204	52.8	137	3.25	8	2461.3	2496
403	83.2	137	3.55	8	2445.2	2492
617	93.85	149	2.55	7	2452.2	2488
842	89.7	142	3.85	11	2451.1	2486
1081	98.25	145	4.1	10	2440.8	2486
1329	100.55	144	4.9	10	2436.8	2480
1589	114	147	3.9	10	2439.8	2474
1863	111.45	149	4.3	8	2434.2	2468
2135	113.45	162	4.2	10	2436.2	2470
2414	113.65	155	4.65	8	2436.6	2470
2707	112.75	153	3.9	9	2435.4	2478
2998	117.7	158	3.15	9	2441.4	2486
3291	117.4	162	2.4	5	2450	2484
3574	115.9	158	3.3	11	2446.5	2476
3864	117.75	158	3.75	9	2443.9	2480
4157	110.2	158	3.65	8	2444.8	2474
4447	110.85	158	3.25	6	2447.1	2482
4736	122.8	146	3.8	6	2438.4	2472
5025	120.95	146	5.2	12	2434.3	2462
5311	99.85	144	5.75	11	2446.5	2472
5603	80.85	142	5.7	10	2441.2	2482
5897	89.9	150	6.05	10	2439.5	2468
6190	96.8	152	6.5	12	2438.5	2472
6489	99.2	154	6.5	11	2441.2	2474
6792	111.15	155	5.45	9	2437.2	2474
7096	114.6	145	4.9	9	2439.7	2464
7404	111.15	144	4.4	9	2444	2474
7713	123.2	144	4.5	8	2437.2	2478
8022	105.95	151	4.9	9	2440.2	2470
8334	107	143	5	8	2437.3	2462
8647	112	141	4.1	9	2446.8	2478
8965	122.5	147	3.1	9	2449.1	2480
9288	126.4	151	2.8	8	2442.3	2472
9613	130.75	148	3.05	8	2438.2	2468
9938	123.65	143	3.55	9	2431.4	2472
10265	111.35	150	3.9	7	2441.8	2482

[Run 12]
20	6.45	20	1.85	3	2485.8	2494
204	51.65	148	2.45	7	2465.5	2498
407	83.4	146	2.85	9	2444.7	2494
628	87.45	155	2.7	8	2455.1	2496
861	95.25	135	3.25	7	2444.8	2490
1100	92.2	142	2.85	11	2455.1	2486
1342	105.1	147	3	7	2441.3	2484
1597	110.3	159	3.3	9	2440.3	2476
1864	106.25	159	3.85	10	2437.7	2484
2138	103.85	157	3.85	12	2445.6	2482
2419	118.5	155	3.65	12	2442.6	2478
2687	104.5	162	4.9	10	2445.6	2468
2962	92	143	5.35	13	2448.4	2468
3231	95.4	140	6.25	12	2451.8	2472
3505	99.6	148	6.05	9	2442.2	2478
3771	103.85	138	5.05	8	2446.9	2480
4042	98.85	134	4.6	10	2445.2	2480
4313	106.3	143	4.55	8	2444	2476
4581	104.75	145	4.9	10	2445	2482
4846	114.2	146	3.9	11	2447	2476
5112	113.2	152	3.8	10	2448.6	2470
5380	115.35	147	4.15	10	2445.7	2474
5646	118.65	148	4.4	8	2445.8	2474
5915	123.9	149	4.05	8	2441.5	2466
6185	112.35	153	4.25	10	2443.6	2482
6460	103.75	156	3.95	10	2448.5	2488
6740	95.6	157	4.95	9	2445	2488
7021	92.05	151	5	11	2444	2478
7302	94.8	136	5.75	11	2443.4	2472
7585	100.1	149	5.3	10	2442.1	2472
7870	111.2	149	4.55	9	2440.4	2482
8157	112.55	150	4.95	8	2431.4	2480
8447	116.95	150	5.05	8	2438.3	2474
8738	115.35	148	4.6	8	2442.9	2478
9029	113.55	143	3.9	11	2443.7	2476
9321	98.9	148	4.35	9	2442.8	2492
9614	97.95	149	3.5	8	2452.9	2484
9906	101.7	147	4.2	8	2447.3	2480
10199	102.3	151	4.6	9	2444.9	2480

[Run 13]
20	3.7	15	1.85	3	2484.2	2494
207	73.8	161	2.75	8	2449.9	2494
414	75.35	149	3.2	10	2459.4	2494
633	79.25	148	3.7	10	2456.4	2486
868	94.5	147	3.4	8	2449.8	2480
1112	84.5	135	4.05	10	2450.5	2480
1364	99.65	139	3.65	8	2449.2	2484
1624	109.35	142	4.3	7	2445.9	2480
1894	117.15	147	3.45	12	2435.6	2486
2157	104.5	151	4.35	10	2438.1	2478
2420	123.5	150	4.85	8	2428.1	2472
2695	117.85	151	3.55	8	2442.7	2474
2972	120.1	150	4.1	11	2441.9	2464
3259	95.1	142	4.7	12	2454.3	2478
3556	99.55	149	5.3	11	2449.2	2480
3859	94.15	146	5.6	11	2449	2480
4164	101.25	146	4.9	9	2441.9	2482
4464	102.75	150	4.15	9	2442.6	2478
4763	86.25	158	5.05	11	2450.8	2482
5067	95.15	149	3.85	10	2450	2476
5372	101.9	154	3.55	7	2451.2	2480
5675	100.55	143	4.6	9	2443	2482
5980	88.75	147	4.65	8	2447.5	2472
6286	92.35	152	5	10	2445.1	2470
6593	105.6	155	6.05	11	2440.3	2466
6903	95.45	145	5.2	9	2442.9	2474
7213	112.35	153	4.25	10	2437.1	2480
7522	103.7	153	4.95	10	2438.9	2454
7831	118	150	4.6	11	2436.6	2462
8141	113.85	156	3.75	11	2445.1	2476
8452	91.85	145	4.1	11	2452.2	2480
8765	89.6	147	4.7	12	2452.8	2482
9078	88.2	134	5.6	12	2451.7	2480
9391	99.2	134	5.15	9	2448.1	2476
9706	99.5	131	4.55	10	2450.5	2480
10023	93.15	132	5	10	2451.7	2486

[Run 14]
20	5.2	13	2.05	3	2485.6	2496
207	34.05	131	2.2	3	2478.7	2498
408	72.1	157	3.05	9	2452.5	2496
628	91.3	163	3.45	8	2437.2	2488
863	100.9	160	4.15	13	2434.6	2492
1111	92.55	159	4.3	13	2436.6	2488
1366	86.5	144	4.95	10	2443.6	2490
1620	82.55	155	4.65	10	2447	2488
1881	76.55	131	4.9	10	2451.6	2488
2147	85.8	145	4.05	9	2457.6	2482
2422	100.15	145	4.3	9	2449.7	2478
2692	104.3	138	3.9	8	2452.3	2482
2973	109.3	139	3.75	8	2443.9	2480
3253	105.45	139	4.45	10	2444.4	2474
3542	113	148	3.75	10	2445.8	2480
3842	101	148	4.6	11	2446.4	2478
4146	95.4	141	4.3	9	2447	2478
4456	105.7	164	4.25	10	2443.4	2476
4769	118.2	164	2.85	9	2445.6	2474
5080	107.35	157	3.4	9	2443.4	2484
5393	107.5	157	2.95	8	2449.5	2480
5711	103.05	145	4.05	9	2447.2	2478
6032	102	153	3.25	7	2450.9	2474
6352	110.5	153	4.15	9	2440.8	2472
6676	101.05	150	5.35	11	2435.9	2464
6999	113.35	149	4.9	11	2443.3	2476
7331	122.2	150	4.85	12	2439.4	2470
7674	103.6	150	4.65	8	2446.1	2472
8018	91.8	147	4.2	9	2443	2476
8362	104.6	138	3.7	8	2446.5	2466
8706	107.85	141	3.55	10	2444.7	2468
9049	102.3	136	3.8	8	2447.3	2484
9392	105.1	155	3.1	10	2452.5	2486
9734	108.45	155	4	10	2450	2466
10073	107.45	146	3.6	7	2456.4	2482

[Run 15]
20	6.45	20	2	2	2484.9	2494
205	69.5	159	2.4	9	2451	2498
408	77.1	140	3	9	2438.6	2488
628	91.25	156	2.9	9	2451.5	2484
861	92.15	156	3.55	11	2444.1	2484
1103	93.05	153	3.75	9	2448.3	2478
1351	103.45	157	4.95	11	2442.4	2474
1605	101.2	148	4.55	12	2450.9	2476
1848	103.5	152	4.2	9	2445.9	2480
2094	107.7	154	3.75	9	2447.4	2474
2347	100.6	149	4.8	11	2447.6	2474
2602	120.15	146	4.55	10	2435.2	2474
2861	122.1	152	4.1	8	2433.7	2474
3120	112.95	152	3.15	8	2439.1	2486
3386	119.8	151	3.6	8	2436.5	2480
3659	112.7	155	4.2	9	2437	2474
3931	100.05	155	5.35	11	2437.6	2472
4206	85.95	148	5	11	2444.7	2474
4478	90.8	140	5.35	11	2439.4	2470
4749	95.35	146	6.05	9	2432.3	2482
5023	89.6	146	5.45	10	2438.8	2488
5301	94.65	145	5.35	9	2446.1	2482
5583	98.6	155	3.55	8	2448.8	2482
5866	87.45	139	3.8	9	2453.4	2494
6151	84.35	132	3.95	10	2452.8	2490
6439	90.25	148	4.2	9	2445.4	2482
6726	89.6	139	5.05	10	2447.8	2472
7014	88.55	144	4.15	9	2452.2	2480
7302	95.8	142	4.6	10	2446.8	2482
7594	105	141	4.55	9	2436.8	2480
7887	101.1	145	4.65	10	2442.6	2476
8184	104.15	142	4.55	10	2445.8	2470
8482	97.75	151	4.8	10	2449.9	2478
8784	98.75	145	5.55	10	2446.9	2476
9085	93.85	137	5.35	11	2450.8	2484
9389	99.6	163	5.25	10	2442.5	2478
9696	95.3	139	5.15	13	2442.5	2488
9998	78.6	147	5.65	11	2444.2	2482
10305	87.4	167	5.5	10	2442.2	2482

[Run 16]
20	6.45	25	1.9	2	2485.3	2492
206	67.3	137	2.95	8	2452.9	2496
412	75.35	159	3.65	12	2450.6	2496
