[Config Log (seed = 1509337335)]
{
  "solution_file": "solutions/bonus_3_f1_s3.txt",
  "log_file": "logs/bonus_3_f1_s3.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "solutions/bonus_3_f1_s2.txt",
  "sharing": false,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": true,
    "rate_adjacency_crossover": 0.15
  },
  "survival_selection": {
    "selection_weight": "Truncate",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": true,
    "width": false,
    "cut": false,
    "adjacents": false
  }
}




[Results Log]

[Run 0]
6	176.333333333333	183
159	176.166666666667	181
312	176.333333333333	181
465	178.333333333333	184
618	177.333333333333	179
771	177.666666666667	179
924	179.5	183
1077	179.166666666667	182
1230	180	184
1383	180	180
1536	180.166666666667	181
1689	180.166666666667	181
1842	180.833333333333	182
1995	181.5	182
2148	182	182
2301	182.666666666667	184
2454	183.166666666667	184
2607	183.333333333333	184
2760	184.166666666667	185
2913	184.333333333333	185
3066	185	185
3219	185.166666666667	186
3372	186	186
3525	186	186
3678	186	186
3831	186	186
3984	186	186
4137	186	186
4290	186	186
4443	186	186
4596	186	186
4749	186	186
4902	186	186
5055	186	186
5208	186	186
5361	186	186
5514	186	186
5667	186	186
5820	186	186
5973	186	186
6126	186	186
6279	186	186
6432	186.166666666667	187
6585	186.666666666667	187
6738	187	187
6891	187	187
7044	187	187
7197	187	187
7350	187	187
7503	187	187
7656	187	187
7809	187	187
7962	187	187
8115	187	187
8268	187	187
8421	187	187
8574	187	187
8727	187	187
8880	187.5	188
9033	188	188
9186	188	188
9339	188	188
9492	188	188
9645	188	188
9798	188	188
9951	188	188
10104	188	188

[Run 1]
6	176.333333333333	183
159	175	176
312	175.833333333333	176
465	176.833333333333	178
618	177.166666666667	179
771	176.5	178
924	177	180
1077	177	178
1230	178.333333333333	181
1383	178.833333333333	181
1536	179.833333333333	181
1689	179.833333333333	182
1842	180.833333333333	182
1995	181.5	184
2148	182	184
2301	181.833333333333	182
2454	180.666666666667	182
2607	182	182
2760	182	183
2913	182	182
3066	182	182
3219	182.333333333333	183
3372	183.166666666667	184
3525	183.166666666667	184
3678	183.166666666667	184
3831	183.333333333333	184
3984	184	184
4137	183.166666666667	184
4290	183.333333333333	184
4443	184	184
4596	184.166666666667	185
4749	184.5	185
4902	185	185
5055	185	185
5208	185	185
5361	185	185
5514	185	185
5667	185	185
5820	185	185
5973	185	185
6126	185	185
6279	185.166666666667	186
6432	185.5	186
6585	186	186
6738	186.166666666667	187
6891	186.333333333333	188
7044	186.833333333333	188
7197	188	188
7350	188	188
7503	188.333333333333	189
7656	189	189
7809	189	189
7962	189.166666666667	190
8115	189.833333333333	190
8268	190	190
8421	190	190
8574	190	190
8727	190	190
8880	190	190
9033	190	190
9186	190	190
9339	190	190
9492	190	190
9645	190	190
9798	190	190
9951	190	190
10104	190	190

[Run 2]
6	176.333333333333	183
159	177.333333333333	183
312	178.5	183
465	178.833333333333	183
618	178.666666666667	182
771	179.333333333333	181
924	181.666666666667	183
1077	182.666666666667	184
1230	183.5	184
1383	184	184
1536	184	184
1689	184.166666666667	185
1842	184.5	185
1995	185	185
2148	185	185
2301	185	185
2454	185	185
2607	185	185
2760	185	185
2913	185	185
3066	185	185
3219	185	185
3372	185	185
3525	185	185
3678	185	185
3831	185	185
3984	185	185
4137	185	185
4290	185	185
4443	185	185
4596	185.166666666667	186
4749	185.333333333333	186
4902	186	186
5055	186	186
5208	186	186
5361	186	186
5514	186	186
5667	186	186
5820	186	186
5973	186	186
6126	186	186
6279	186	186
6432	186	186
6585	186	186
6738	186	186
6891	186	186
7044	186	186
7197	186	186
7350	186.166666666667	187
7503	187	187
7656	187	187
7809	187	187
7962	187	187
8115	187	187
8268	187	187
8421	187	187
8574	187	187
8727	187	187
8880	187	187
9033	187	187
9186	187	187
9339	187	187
9492	187	187
9645	187.166666666667	188
9798	187.666666666667	188
9951	188.333333333333	189
10104	189	189

[Run 3]
6	176.333333333333	183
159	178.666666666667	183
312	179.666666666667	183
465	179.5	183
618	180.166666666667	182
771	181	181
924	181	182
1077	181.833333333333	183
1230	182.333333333333	183
1383	179.333333333333	184
1536	180.833333333333	184
1689	182	184
1842	183.333333333333	184
1995	183.166666666667	184
2148	183.5	184
2301	183.5	184
2454	183.666666666667	184
2607	184	184
2760	184	184
2913	184	184
3066	184	184
3219	184	184
3372	184	184
3525	184.5	185
3678	185.166666666667	186
3831	185.166666666667	186
3984	185.333333333333	186
4137	185.333333333333	186
4290	185.166666666667	186
4443	185.333333333333	187
4596	186.166666666667	187
4749	186.833333333333	187
4902	187.333333333333	188
5055	187.5	188
5208	187	188
5361	188	188
5514	188.166666666667	189
5667	186.666666666667	188
5820	188	188
5973	188	188
6126	188	188
6279	188	188
6432	188	188
6585	188	188
6738	188	188
6891	188.166666666667	189
7044	189	189
7197	189.166666666667	190
7350	189.166666666667	190
7503	189.666666666667	191
7656	190.333333333333	191
7809	191	191
7962	191	191
8115	191	191
8268	191	191
8421	191	191
8574	191	191
8727	191	191
8880	191	191
9033	191	191
9186	191	191
9339	191	191
9492	191	191
9645	191	191
9798	191	191
9951	191	191
10104	191	191

[Run 4]
6	176.333333333333	183
159	175.166666666667	178
312	175.5	178
465	175.833333333333	180
618	177.166666666667	179
771	180	180
924	180	180
1077	180.166666666667	181
1230	180.5	181
1383	181	181
1536	181	181
1689	181	181
1842	181	181
1995	181.166666666667	182
2148	181.5	182
2301	181.666666666667	182
2454	182.333333333333	183
2607	182.666666666667	184
2760	182.666666666667	184
2913	183.5	184
3066	184.166666666667	185
3219	185	185
3372	185	185
3525	185.166666666667	186
3678	185.5	187
3831	186.166666666667	187
3984	186.833333333333	187
4137	187	187
4290	187	187
4443	187	187
4596	187	187
4749	187	187
4902	187	187
5055	187	187
5208	187	187
5361	187	187
5514	187.166666666667	188
5667	187.166666666667	188
5820	187.166666666667	188
5973	187.5	188
6126	188	188
6279	188.666666666667	189
6432	189	189
6585	188	189
6738	189	189
6891	189	189
7044	189	189
7197	188.833333333333	189
7350	189	189
7503	189	189
7656	189	189
7809	189	189
7962	189.166666666667	190
8115	189	189
8268	189	189
8421	189	189
8574	189	189
8727	189	189
8880	189	189
9033	189	189
9186	189	189
9339	189	189
9492	189	189
9645	189	189
9798	189	189
9951	189	189
10104	189	189

[Run 5]
6	176.333333333333	183
159	173.833333333333	176
312	176.166666666667	177
465	177	178
618	178.5	182
771	180	182
924	179.333333333333	181
1077	179.166666666667	180
1230	179.333333333333	180
1383	180	180
1536	180	180
1689	180.333333333333	182
1842	180.833333333333	182
1995	180.666666666667	182
2148	181.5	183
2301	182.166666666667	183
2454	180.333333333333	183
2607	181.833333333333	183
2760	182	183
2913	183	183
3066	183	183
3219	182.833333333333	183
3372	183	183
3525	183.833333333333	185
3678	184.166666666667	185
3831	184.5	185
3984	185	185
4137	185	185
4290	185.333333333333	187
4443	185.166666666667	186
4596	185.833333333333	186
4749	186.166666666667	187
4902	187	187
5055	187	187
5208	187.166666666667	188
5361	188	188
5514	188	188
5667	188.333333333333	189
5820	189.166666666667	190
5973	189	189
6126	189	189
6279	189.333333333333	190
6432	190	190
6585	190	190
6738	190	190
6891	190	190
7044	190	190
7197	190	190
7350	190	190
7503	190	190
7656	190	190
7809	190	190
7962	190	190
8115	190	190
8268	190	190
8421	190	190
8574	190	190
8727	190	190
8880	190	190
9033	190	190
9186	190	190
9339	190	190
9492	190	190
9645	190	190
9798	190	190
9951	190	190
10104	190	190

[Run 6]
6	176.333333333333	183
159	176.666666666667	183
312	179.166666666667	182
465	178.833333333333	182
618	179	182
771	179.166666666667	180
924	180	180
1077	180	180
1230	179.833333333333	180
1383	180	180
1536	180	180
1689	181.5	183
1842	181.833333333333	183
1995	181.833333333333	183
2148	183.166666666667	184
2301	183.5	184
2454	184	184
2607	184	184
2760	184	184
2913	184	184
3066	184	184
3219	184.666666666667	185
3372	185	185
3525	185	185
3678	185	185
3831	185	185
3984	185.166666666667	186
4137	186	186
4290	186.666666666667	187
4443	187.333333333333	188
4596	187.333333333333	188
4749	187.833333333333	188
4902	188	188
5055	188	188
5208	188	188
5361	188	188
5514	188	188
5667	188	188
5820	188	188
5973	188	188
6126	188	188
6279	188	188
6432	188	188
6585	188	188
6738	188	188
6891	188	188
7044	188	188
7197	188	188
7350	188	188
7503	188	188
7656	188	188
7809	188	188
7962	188	188
8115	188	188
8268	188	188
8421	188	188
8574	188	188
8727	188	188
8880	188	188
9033	188	188
9186	188	188
9339	188	188
9492	188	188
9645	188	188
9798	188	188
9951	188	188
10104	188	188

[Run 7]
6	176.333333333333	183
159	177	183
312	176.5	178
465	176.666666666667	180
618	176.833333333333	180
771	176.833333333333	180
924	176.833333333333	180
1077	178.333333333333	180
1230	179.666666666667	181
1383	180.5	181
1536	179.833333333333	180
1689	180.166666666667	181
1842	180.166666666667	181
1995	180.333333333333	181
2148	181	181
2301	181.333333333333	182
2454	182.333333333333	183
2607	182.833333333333	184
2760	183	184
2913	183.666666666667	184
3066	184	184
3219	184	184
3372	184.166666666667	185
3525	185	185
3678	185	185
3831	185	185
3984	185	185
4137	185	185
4290	185	185
4443	185	185
4596	185	185
4749	185	185
4902	185.166666666667	186
5055	185.666666666667	186
5208	186.5	187
5361	187	187
5514	187	187
5667	187.166666666667	188
5820	187.333333333333	188
5973	188	188
6126	188	188
6279	188	188
6432	188	188
6585	188	188
6738	188	188
6891	188	188
7044	188	188
7197	188	188
7350	188	188
7503	188	188
7656	188	188
7809	188	188
7962	188	188
8115	188	188
8268	188	188
8421	188	188
8574	188	188
8727	188	188
8880	188	188
9033	188	188
9186	188	188
9339	188	188
9492	188	188
9645	188	188
9798	188	188
9951	188	188
10104	188	188

[Run 8]
6	176.333333333333	183
159	176.666666666667	183
312	178.333333333333	184
465	179.333333333333	184
618	179.833333333333	184
771	178.666666666667	184
924	177.5	180
1077	177.166666666667	180
1230	177.5	181
1383	177.333333333333	178
1536	178.5	180
1689	180.166666666667	184
1842	180.333333333333	182
1995	178.5	180
2148	179.166666666667	180
2301	179.333333333333	180
2454	178.666666666667	180
2607	177.833333333333	179
2760	178.5	179
2913	178.666666666667	181
3066	178.333333333333	179
3219	174.666666666667	178
3372	177.333333333333	179
3525	178.166666666667	179
3678	178.333333333333	179
3831	179.166666666667	180
3984	180.333333333333	182
4137	181.166666666667	182
4290	182	182
4443	182.166666666667	183
4596	182.666666666667	183
4749	183.333333333333	185
4902	183.333333333333	184
5055	183.333333333333	184
5208	183.5	184
5361	182.666666666667	184
5514	183.333333333333	184
5667	183.5	184
5820	184	184
5973	184.166666666667	185
6126	184.166666666667	185
6279	184.166666666667	185
6432	185	185
6585	185	185
6738	185	185
6891	185	185
7044	185	185
7197	185.333333333333	187
7350	185.5	187
7503	186	186
7656	186.333333333333	187
7809	186.5	187
7962	187	187
8115	187.166666666667	188
8268	187.666666666667	188
8421	188	188
8574	188	188
8727	188	188
8880	188	188
9033	188	188
9186	188	188
9339	188	188
9492	188	188
9645	188	188
9798	188	188
9951	188	188
10104	188	188

[Run 9]
6	176.333333333333	183
159	175.833333333333	182
312	177.333333333333	182
465	176.833333333333	178
618	178.166666666667	179
771	178.833333333333	179
924	179.666666666667	180
1077	180.5	183
1230	180	180
1383	180.333333333333	181
1536	181	181
1689	181.166666666667	182
1842	182	182
1995	182.166666666667	183
2148	182.5	183
2301	183	183
2454	183	183
2607	183	183
2760	183	183
2913	183	183
3066	183	183
3219	183	183
3372	183	183
3525	183	183
3678	183	183
3831	183	183
3984	183	183
4137	183	183
4290	183.166666666667	184
4443	184	184
4596	184.166666666667	185
4749	184.333333333333	185
4902	185	185
5055	185	185
5208	185	185
5361	185	185
5514	185	185
5667	185	185
5820	185	185
5973	185	185
6126	185	185
6279	185	185
6432	185	185
6585	185	185
6738	185	185
6891	185	185
7044	185	185
7197	185	185
7350	185	185
7503	185	185
7656	185	185
7809	185	185
7962	185	185
8115	185	185
8268	185	185
8421	185	185
8574	185	185
8727	185	185
8880	185	185
9033	185	185
9186	185	185
9339	185	185
9492	185	185
9645	185	185
9798	185.333333333333	186
9951	186	186
10104	186	186

[Run 10]
6	176.333333333333	183
159	178.333333333333	183
312	176.166666666667	181
465	177.5	181
618	178.666666666667	182
771	178	182
924	179.833333333333	182
1077	179.833333333333	182
1230	179.5	182
1383	179.833333333333	182
1536	180.333333333333	182
1689	180.5	182
1842	180.5	181
1995	180.666666666667	182
2148	181.666666666667	182
2301	182.166666666667	183
2454	183.166666666667	186
2607	183.833333333333	185
2760	184.333333333333	185
2913	184.333333333333	185
3066	184.833333333333	185
3219	185.166666666667	186
3372	185.833333333333	186
3525	186.166666666667	187
3678	186.333333333333	187
3831	186.5	187
3984	186.666666666667	187
4137	187	187
4290	187	187
4443	187	187
4596	187	187
4749	187	187
4902	187	187
5055	187	187
5208	187	187
5361	187	187
5514	187	187
5667	187	187
5820	187	187
5973	187	187
6126	187	187
6279	187	187
6432	187	187
6585	187	187
6738	187	187
6891	187	187
7044	187	187
7197	187	187
7350	187	187
7503	187	187
7656	187	187
7809	187	187
7962	187	187
8115	187	187
8268	187	187
8421	187	187
8574	187	187
8727	187	187
8880	187	187
9033	187	187
9186	187	187
9339	187	187
9492	187	187
9645	187	187
9798	187.166666666667	188
9951	188.166666666667	189
10104	189	189

[Run 11]
6	176.333333333333	183
159	175.833333333333	178
312	175.666666666667	177
465	176.833333333333	177
618	177.333333333333	178
771	177.333333333333	178
924	177.666666666667	178
1077	178.5	180
1230	179.166666666667	180
1383	180	180
1536	180.166666666667	181
1689	180.166666666667	181
1842	180	180
1995	180	180
2148	180	180
2301	180.333333333333	182
2454	180.333333333333	182
2607	182.166666666667	183
2760	183	183
2913	183.333333333333	185
3066	183.333333333333	185
3219	183.166666666667	184
3372	183.833333333333	184
3525	184	184
3678	184	184
3831	184	184
3984	184.166666666667	185
4137	185	185
4290	185	185
4443	185	185
4596	185	185
4749	185	185
4902	185	185
5055	185	185
5208	185	185
5361	185	185
5514	185.5	186
5667	186	186
5820	186	186
5973	186	186
6126	186	186
6279	186	186
6432	186	186
6585	186	186
6738	186	186
6891	186	186
7044	186	186
7197	186	186
7350	186	186
7503	186	186
7656	186	186
7809	186	186
7962	186.166666666667	187
8115	187	187
8268	187	187
8421	187	187
8574	187	187
8727	187	187
8880	187	187
9033	187	187
9186	187	187
9339	187	187
9492	187	187
9645	187	187
9798	187	187
9951	187	187
10104	187	187

[Run 12]
6	176.333333333333	183
159	176.166666666667	179
312	176.5	178
465	178	178
618	178.166666666667	179
