[Config Log (seed = 1509313406)]
{
  "solution_file": "solutions/bonus_2_p1_f1.txt",
  "log_file": "logs/bonus_2_p1_f1.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "",
  "sharing": false,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": true,
    "rate_adjacency_crossover": 0.15
  },
  "survival_selection": {
    "selection_weight": "Crowding",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": true,
    "width": true,
    "cut": false,
    "adjacents": false
  }
}




[Results Log]

[Run 0]
20	5.8	18	2	3
224	40.3	142	3.05	6
429	64.7	142	3.9	8
632	79.85	142	4.6	10
838	83.15	142	5.45	10
1044	84	149	6.15	11
1254	82.5	151	6.9	11
1465	75.25	152	8.05	11
1679	72.3	164	8.25	11
1893	72.15	164	8.75	11
2106	74.05	164	8.85	11
2320	77.35	164	8.45	11
2536	81.85	164	8.45	11
2752	84.6	164	8.6	12
2967	83.2	164	9	12
3182	81.2	164	9.1	12
3399	83.45	164	9.35	12
3617	87.25	164	9.25	12
3837	86.55	164	9.5	12
4057	89.1	164	9.3	12
4280	90.85	164	9.4	12
4504	90.9	164	9.5	12
4728	93.3	164	9.4	12
4953	97.35	164	9.4	12
5171	96.05	164	9.9	12
5391	102.75	164	9.45	12
5611	104.45	164	9.45	12
5833	107.55	164	9	12
6056	108.5	164	8.8	12
6281	110.5	165	8.95	12
6501	110.35	165	9.4	12
6721	111.25	165	9.7	12
6941	111.2	165	9.9	12
7155	111.5	165	9.9	12
7370	110.8	165	9.95	12
7586	112.8	165	9.95	12
7798	113.9	165	10	12
8005	115	165	9.9	12
8213	112.1	165	9.8	12
8423	112.35	165	9.9	12
8633	113.95	165	9.85	12
8845	118.05	165	9.85	12
9056	118.95	165	9.55	12
9267	118.4	165	9.7	12
9479	120.4	165	9.7	12
9692	120.5	165	9.7	12
9905	115.2	165	9.85	13
10120	116.05	165	9.85	13

[Run 1]
20	3.8	8	1.95	2
221	51.5	146	2.6	5
426	68.25	157	3.75	10
631	73.5	157	4.2	10
839	82.85	162	4.8	12
