[Config Log (seed = 1509331344)]
{
  "solution_file": "solutions/general_3.txt",
  "log_file": "logs/general_3.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "",
  "sharing": false,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": false,
    "rate_adjacency_crossover": 0
  },
  "survival_selection": {
    "selection_weight": "Truncate",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": true,
    "width": true,
    "cut": false,
    "adjacents": false
  }
}




[Results Log]

[Run 0]
20	12.2	51	1.6	2
203	90.25	161	1.6	2
403	172.95	219	1.75	3
598	223.25	254	1.55	3
808	283.45	349	1.5	3
1034	337.95	398	1.65	2
1230	393.35	443	1.55	2
1420	440.85	486	1.45	2
1618	465.95	486	1.55	2
1807	487.45	509	1.55	2
2000	495.6	515	1.65	3
2191	513.35	528	1.45	2
2386	516.5	536	1.75	3
2579	520.5	540	1.85	3
2765	518.2	545	1.85	3
2951	528.45	548	1.85	3
3140	522.05	552	2	3
3326	516.4	557	2.05	3
3513	541.85	562	1.7	3
3702	546.25	566	1.5	3
3892	542.75	574	1.85	3
4089	554	574	1.55	3
4281	572.35	587	1.65	3
4473	569.1	595	1.65	3
4664	582.7	594	1.4	3
4852	590.15	595	1.25	2
5038	592.7	609	1.45	2
5226	591.25	609	1.55	3
5413	594.5	609	1.5	3
5597	602.3	616	1.45	3
5784	590	618	1.45	3
5971	600.7	623	1.5	3
6163	613.65	623	1.45	2
6349	616.15	630	1.7	2
6538	622.5	636	1.55	2
6728	630.15	636	1.35	2
6917	632.7	638	1.35	2
7108	635.05	642	1.4	2
7295	637.55	643	1.45	2
7482	641.2	647	1.5	2
7675	645	649	1.4	2
7866	646.85	651	1.45	2
8054	650	653	1.3	2
8243	651	656	1.35	2
8431	652.25	657	1.25	2
8618	646.8	665	1.35	2
8807	651.9	668	1.4	2
8995	659.6	668	1.35	2
9183	661.4	669	1.45	2
9372	666.85	674	1.3	2
9564	667.1	679	1.4	2
9754	671.15	685	1.4	2
9947	654.85	685	1.4	2
10138	680.95	690	1.1	2

[Run 1]
20	9.35	30	1.6	2
201	81.65	114	1.6	2
398	142.65	186	1.65	2
612	215.85	250	1.65	2
845	274.5	352	1.55	3
1094	338.6	441	1.35	2
1325	375.85	438	1.45	2
1560	426.9	466	1.45	2
1758	453.2	473	1.65	3
1946	460.5	475	1.6	3
2131	467	485	1.7	3
2322	486.45	509	1.5	2
2513	501.2	520	1.55	2
2700	511.65	528	1.5	2
2885	525.45	536	1.45	2
3074	529.95	550	1.55	3
3263	539.2	550	1.65	2
3449	545.65	553	1.55	2
3637	548.9	554	1.35	2
3825	551.45	560	1.65	2
4015	556.35	562	1.5	2
4205	561.95	578	1.35	2
4395	563.85	578	1.55	3
4579	574.1	599	1.5	2
4768	582.8	597	1.4	2
4954	588	601	1.4	2
5142	596.2	614	1.4	2
5333	601.4	614	1.45	2
5523	606.05	622	1.55	2
5710	601.4	628	1.4	2
5897	608.55	634	1.45	2
6086	620.8	634	1.3	2
6274	621.35	635	1.35	2
6462	624.95	635	1.5	3
6652	630.1	647	1.3	3
6840	629.5	657	1.3	2
7027	633.2	655	1.4	2
7213	640.1	658	1.4	2
7400	649.9	658	1.3	2
7587	655.9	658	1.2	2
7775	658.05	660	1.1	2
7966	659.25	663	1.15	2
8152	640.3	664	1.1	2
8337	642.8	675	1.1	2
8524	666.05	678	1.1	2
8711	676.35	679	1.05	2
8898	678.9	681	1	1
9086	681.05	682	1	1
9275	681.35	684	1.05	2
9464	682.85	687	1	1
9652	684.55	693	1	1
9841	688.5	694	1	1
10029	692.7	697	1	1

[Run 2]
20	8.85	30	1.55	2
203	81.1	122	1.75	3
403	139.45	184	1.75	3
621	187.7	234	1.9	3
837	245	348	2.05	4
1065	303.45	420	2	3
1273	338.2	425	2.05	3
1461	383.3	436	2	4
1661	409.6	456	2.1	4
1867	444.6	480	2.05	4
2062	451.4	470	1.55	3
2255	455.45	498	1.95	3
2450	465	502	2.15	4
2639	468.85	508	1.85	4
2828	508.4	528	1.65	3
3020	521.05	540	1.7	3
3213	530.1	544	1.7	3
3401	536.9	548	1.65	3
3592	546.9	556	1.7	2
3784	553.05	561	1.7	3
3976	562.15	578	1.45	2
4170	565.1	576	1.5	3
4361	574.05	596	1.5	2
4557	581.1	596	1.65	3
4755	590.4	604	1.65	3
4951	599.6	613	1.35	2
5150	606.55	617	1.35	2
5347	611.05	619	1.4	2
5542	619	623	1.25	2
5741	621.35	626	1.35	2
5937	622.55	627	1.4	2
6130	619.1	633	1.7	3
6325	624.55	638	1.4	2
6517	627.05	644	1.5	2
6711	639.5	651	1.3	2
6904	642.4	651	1.3	2
7096	629.65	654	1.35	2
7289	625.4	662	1.45	2
7487	644.75	664	1.45	2
7679	651.1	664	1.2	2
7870	654.65	667	1.2	2
8063	662.9	667	1.1	2
8255	666.95	669	1	1
8449	669	673	1	1
8644	671.95	675	1.05	2
8838	672.4	681	1.05	2
9035	667.6	681	1.15	2
9226	678.65	681	1	1
9417	680.4	682	1	1
9609	681.85	685	1.05	2
9805	683.85	690	1	1
10000	676.35	697	1.05	2

[Run 3]
20	9.1	28	1.7	2
201	82.65	120	1.5	2
401	153.15	185	1.65	2
615	233.9	260	1.55	2
847	300.3	340	1.55	2
1096	366	405	1.5	2
1360	400.5	439	1.55	2
1548	424.5	442	1.6	2
1739	452.5	492	1.45	2
1943	483.55	503	1.45	2
2132	501.85	526	1.3	2
2319	512	535	1.55	2
2511	530	542	1.45	2
2711	538.9	547	1.5	2
2897	548.6	564	1.4	2
3090	559.1	569	1.55	2
3281	571.45	587	1.45	2
3470	577.35	598	1.5	2
3657	582.75	598	1.6	2
3844	585.85	604	1.6	2
4030	598.95	610	1.3	2
4217	588.25	620	1.45	2
4407	608.6	624	1.4	2
4596	614.1	625	1.4	2
4785	622.65	625	1.2	2
4969	624.4	627	1.2	2
5155	625.8	628	1.2	2
5342	627.15	629	1.1	2
5527	615.05	633	1.35	2
5714	632.8	633	1.05	2
5902	631.55	635	1.1	2
6092	633.7	641	1.1	2
6281	640.7	645	1.15	2
6471	644.75	651	1.1	2
6664	649.5	652	1.05	2
6847	653.85	659	1.05	2
7036	653.3	660	1.05	2
7221	661.25	665	1.05	2
7411	666.65	671	1	1
7601	655.05	671	1.05	2
7786	660.3	679	1.05	2
7975	662.8	681	1.1	2
8162	678.1	687	1	1
8348	677.05	688	1.05	2
8534	685.85	691	1	1
8722	688.7	694	1	1
8909	684.8	694	1.05	2
9094	687.4	697	1.05	2
9281	695.65	701	1	1
9469	697.35	706	1	1
9656	699.45	702	1	1
9841	701.25	708	1	1
10027	703.25	709	1	1

[Run 4]
20	10.9	25	1.6	2
202	90.2	184	1.65	2
402	151.45	207	1.45	2
607	232.6	302	1.55	2
828	285.95	314	1.45	2
1012	325.55	386	1.7	3
1205	364.2	386	1.65	3
1387	396.65	438	1.4	2
1580	420.85	457	1.45	2
1767	446.9	465	1.55	2
1963	467.9	492	1.5	2
2156	474.85	507	1.8	2
2344	493.6	512	1.5	3
2533	511.2	534	1.45	2
2723	527.1	541	1.4	2
2914	535.4	548	1.5	3
3106	547.55	566	1.55	3
3300	559.2	569	1.55	2
3488	566.7	573	1.55	2
3676	569	577	1.7	2
3865	572	577	1.55	2
4053	577.35	584	1.45	2
4247	580.95	586	1.45	2
4440	582.9	591	1.65	2
4633	589.1	591	1.45	2
4818	591.3	596	1.5	2
5005	593.5	609	1.75	2
5196	601.15	611	1.5	2
5382	612.1	618	1.35	2
5571	618.35	624	1.5	2
5763	620.6	624	1.35	2
5950	620.75	630	1.35	2
6140	624.9	631	1.45	2
6328	626.6	633	1.5	2
6515	629.45	634	1.6	2
6703	631.4	634	1.4	2
6891	633.7	639	1.25	2
7083	636.3	642	1.35	2
7271	639.95	645	1.25	2
7459	640.05	645	1.1	2
7646	634.9	647	1.1	2
7835	639.35	647	1.1	2
8023	634.4	650	1.15	2
8213	645.35	652	1.1	2
8403	649.55	655	1	1
8593	652.95	656	1	1
8782	650.7	658	1.05	2
8972	649.6	660	1.05	2
9163	651.95	664	1.1	2
9356	654.65	666	1.05	2
9546	665	668	1	1
9737	667	671	1	1
9929	670	672	1	1
10120	672.8	678	1.05	2

[Run 5]
20	9.5	36	1.7	2
203	83.75	137	1.6	3
403	151.4	193	1.55	3
618	221.9	282	1.65	3
852	286.75	348	1.5	3
1075	330.75	357	1.75	3
1263	361.4	391	1.8	3
1459	382.1	405	2	3
1649	397	419	2.05	3
1836	412.85	426	1.85	3
2024	426.05	482	1.9	3
2223	444.25	482	2	3
2413	448.05	521	2.1	3
2600	473.3	512	1.85	3
2788	488.75	506	1.8	3
2976	494.6	525	1.85	3
3168	508.6	535	2.05	3
3358	521.8	537	1.7	3
3545	537.1	563	1.55	3
3733	549	564	1.75	3
3922	561.35	582	1.55	2
4118	570.85	584	1.45	2
4305	576.15	585	1.75	2
4494	585.95	592	1.45	2
4688	591.35	595	1.4	2
4874	596.65	608	1.5	2
5066	599.95	608	1.5	2
5253	603.35	611	1.55	2
5441	609.25	612	1.25	2
5627	613.7	627	1.25	2
5821	611.55	627	1.4	2
6006	624.2	632	1.25	2
6196	628.2	635	1.25	2
6383	632.65	636	1.1	2
6570	614.35	640	1.2	2
6759	627.95	640	1.15	2
6945	637	644	1.2	2
7133	627.75	644	1.15	2
7317	641.55	644	1.05	2
7500	645	653	1	1
7686	642.5	653	1.15	2
7870	646.45	654	1.1	2
8055	654.3	658	1	1
8243	654.7	660	1.05	2
8430	650.15	663	1.05	2
8618	662.45	667	1.05	2
8807	663.85	667	1.1	2
8992	662.95	670	1.05	2
9179	668.6	674	1.05	2
9367	672.5	682	1.05	2
9555	678.35	682	1	1
9739	682.1	686	1	1
9926	684.15	687	1	1
10112	686.2	688	1	1

[Run 6]
20	11.7	39	1.6	2
202	82.45	145	1.6	2
401	160.25	208	1.55	3
618	231.6	266	1.6	2
851	277.3	301	1.55	2
1047	306.65	362	1.65	3
1251	340.9	385	1.6	2
1435	374.2	405	1.8	2
1623	405.75	428	1.5	2
1815	438.15	455	1.5	3
2013	455.15	467	1.4	2
2205	466.85	495	1.45	2
2394	483.15	499	1.45	2
2582	499.45	539	1.45	2
2771	521.6	553	1.5	3
2965	536.55	553	1.45	2
3155	546.85	562	1.45	2
3349	556.65	582	1.45	2
3535	560.35	579	1.7	3
3723	568.1	579	1.55	2
3912	575.45	594	1.5	3
4103	576.7	604	1.55	3
4291	569.25	598	1.95	3
4477	559.9	601	1.75	3
4665	559.05	605	1.7	3
4850	580.55	609	1.65	3
5037	602.7	621	1.5	3
5225	611.3	622	1.45	2
5412	619.3	625	1.5	2
5601	621.95	630	1.65	2
5793	626.6	634	1.5	2
5980	629.85	644	1.45	2
6168	631.35	645	1.45	2
6354	633.55	648	1.4	2
6540	641.55	648	1.2	2
6726	643.55	649	1.1	2
6912	643.85	651	1.1	2
7100	649.45	657	1	1
7287	653.2	657	1	1
7472	657.25	661	1	1
7659	659	666	1	1
7846	662.9	666	1	1
8032	659.65	673	1.05	2
8220	663.8	673	1.05	2
8406	666.5	676	1.1	2
8595	677.1	685	1	1
8786	682.3	685	1	1
8973	684.9	691	1	1
9162	689.5	692	1	1
9349	691.8	693	1	1
9537	691.65	696	1.05	2
9726	694.7	697	1	1
9914	697.3	705	1	1
10105	698.15	705	1	1

[Run 7]
20	8.1	40	1.7	2
202	78.35	117	1.7	3
403	147.05	200	1.7	3
622	198.05	231	1.55	3
821	258.45	314	1.55	2
1036	313.05	365	1.5	2
1231	354.15	384	1.5	2
1426	380.75	444	1.65	2
1627	416	467	1.45	2
1829	444.5	490	1.45	2
2018	476.95	515	1.6	2
2218	502.95	529	1.55	2
2412	516.75	540	1.6	3
2609	522.75	554	1.45	2
2801	535.75	556	1.45	2
2991	545.25	560	1.4	2
3182	541	573	1.45	2
3375	548.1	568	1.45	2
3564	559.6	578	1.3	2
3753	566.6	598	1.4	2
3948	556.2	612	1.65	3
4135	534.1	598	1.6	3
4320	573.6	620	1.65	3
4511	591.45	619	1.4	2
4701	597.95	626	1.4	2
4887	609.45	625	1.4	2
5077	618.25	626	1.3	2
5264	621.65	634	1.25	2
5456	625.4	634	1.2	2
5642	633.8	634	1	1
5827	636.05	653	1	1
6015	621.15	651	1.15	2
6200	639.75	654	1.05	2
6386	639.2	661	1.1	2
6578	658.3	662	1	1
