[Config Log (seed = 1509334175)]
{
  "solution_file": "solutions/bonus_2_p4_f1.txt",
  "log_file": "logs/bonus_2_p4_f1.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "solutions/bonus_1_p1_f1.txt",
  "sharing": false,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": true,
    "rate_adjacency_crossover": 0.15
  },
  "survival_selection": {
    "selection_weight": "Crowding",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": true,
    "width": false,
    "cut": false,
    "adjacents": false
  }
}




[Results Log]

[Run 0]
105	103.238095238095	158
561	105.009523809524	158
1017	106.4	158
1473	107.771428571429	158
1929	110.190476190476	158
2385	111.580952380952	158
2841	112.07619047619	158
3297	112.942857142857	159
3753	113.742857142857	165
4209	114.809523809524	165
4665	115.92380952381	165
5121	116.790476190476	165
5577	117.628571428571	165
6033	118.114285714286	165
6489	118.828571428571	165
6945	118.971428571429	165
7401	119.695238095238	165
7857	121.019047619048	165
8313	121.742857142857	165
8769	122.514285714286	165
9225	122.752380952381	165
9681	123.142857142857	165
10137	124.009523809524	170

[Run 1]
105	103.238095238095	158
561	104.371428571429	158
1017	105.428571428571	158
1473	107.314285714286	158
1929	109.114285714286	158
2385	110.028571428571	158
2841	111.028571428571	158
3297	112.095238095238	162
3753	113.2	162
4209	114.095238095238	163
4665	116.2	163
5121	116.52380952381	163
5577	117.714285714286	167
6033	118.457142857143	167
6489	119.142857142857	167
6945	119.552380952381	167
7401	119.828571428571	167
7857	120.257142857143	167
8313	121.047619047619	167
8769	121.714285714286	167
9225	122.847619047619	167
9681	123.752380952381	167
10137	124.019047619048	167

[Run 2]
105	103.238095238095	158
561	105.180952380952	158
1017	106.914285714286	158
1473	109.247619047619	158
1929	111.333333333333	160
2385	112.8	160
2841	113.514285714286	160
3297	114.561904761905	160
3753	115.4	170
4209	116.342857142857	170
4665	117.247619047619	170
5121	117.590476190476	170
5577	117.961904761905	170
6033	118.428571428571	170
6489	119.095238095238	170
6945	119.666666666667	170
7401	120.466666666667	170
7857	121.67619047619	170
8313	122.466666666667	170
8769	123.180952380952	170
9225	124.190476190476	170
9681	125.247619047619	170
10137	125.885714285714	170

[Run 3]
105	103.238095238095	158
561	104.552380952381	158
