[Config Log (seed = 1509331176)]
{
  "solution_file": "solutions/bonus_3_f1_s1.txt",
  "log_file": "logs/bonus_3_f1_s1.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "",
  "sharing": false,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": true,
    "rate_adjacency_crossover": 0.15
  },
  "survival_selection": {
    "selection_weight": "Truncate",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": false,
    "width": false,
    "cut": true,
    "adjacents": false
  }
}




[Results Log]

[Run 0]
20	22.55	45
201	149.3	200
382	182.3	201
563	195.7	243
744	209.05	233
925	213.95	239
1106	217.7	254
1287	220.35	250
1468	226.4	244
1649	225.05	242
1830	226.05	247
2011	225.2	241
2192	228	270
2373	234.2	280
2554	242.6	266
2735	238	268
2916	246	279
3097	241.8	265
3278	240.75	266
3459	239.85	265
3640	244.35	265
3821	250.4	294
4002	244.9	280
4183	242.7	268
4364	246.95	275
4545	241.9	261
4726	242.85	260
4907	246.65	277
5088	244.7	275
5269	244.75	279
5450	247.1	266
5631	245.4	294
5812	248.2	288
5993	246.8	268
6174	241.7	266
6355	236.95	263
6536	242.05	265
6717	237.55	253
6898	243.85	276
7079	239.2	279
7260	243.4	259
7441	238.4	256
7622	234.85	249
7803	241.95	268
7984	240.9	281
8165	236.1	269
8346	233.5	263
8527	236.35	260
8708	237.65	259
8889	238	260
9070	239.45	257
9251	232.2	260
9432	237.7	264
9613	237	261
9794	241.1	270
9975	234.7	248
10156	241.1	268

[Run 1]
20	23.15	54
201	117	186
382	181.85	202
563	202.15	232
744	204.3	237
925	210.9	235
1106	213.5	227
1287	221.7	261
1468	223.35	247
1649	226.55	253
1830	226.85	258
2011	214.45	237
2192	218.2	247
2373	215.3	232
2554	212.35	231
2735	215.65	236
2916	206.55	220
3097	210.4	245
3278	212.6	242
3459	222.7	248
3640	214.6	242
3821	222.25	251
4002	221.75	246
4183	228.35	244
4364	228.1	255
4545	228	247
4726	231.2	268
4907	228	252
5088	231.45	250
5269	226.95	260
5450	227.2	254
5631	230.65	250
5812	227.95	255
5993	233.05	273
6174	232.05	262
6355	232.95	263
6536	242.45	267
6717	244.55	277
6898	247.5	268
7079	245.05	287
7260	242.5	265
7441	234.05	264
7622	229.7	246
7803	229.05	249
7984	237.85	260
8165	229.4	262
8346	231.2	258
8527	234.3	254
8708	233.65	254
8889	238.2	263
9070	234.95	262
9251	238.95	256
9432	236.15	260
9613	241	266
9794	243.95	265
9975	235.7	268
10156	238.9	260

[Run 2]
20	20.45	31
201	138.35	202
382	177.85	202
563	189.3	219
744	196.75	211
925	205.2	235
1106	213.7	235
1287	212.8	237
1468	214.75	238
1649	226.4	247
1830	220.15	237
2011	222.15	247
2192	234.95	256
2373	238.75	281
2554	234.1	254
2735	231.1	247
2916	236.75	258
3097	235.2	264
3278	241	269
3459	240.4	256
3640	241.15	266
3821	244.25	272
4002	242.7	271
4183	241.1	258
4364	242.3	267
4545	243.4	270
4726	243.75	286
4907	243.1	273
5088	243.85	271
5269	237.8	281
5450	241.05	261
5631	237.95	261
5812	235.45	280
5993	238.1	265
6174	238	276
6355	236.6	261
6536	237.9	258
6717	239.15	269
6898	234.75	264
7079	236.25	260
7260	228.65	250
7441	225.3	252
7622	224.85	265
7803	224.2	252
7984	231.55	257
8165	233.25	253
8346	232.45	247
8527	237.6	263
8708	234.6	257
8889	236.1	268
9070	234.1	271
9251	235	287
9432	238.9	257
9613	237.05	247
9794	246.95	277
9975	257.45	293
10156	255.45	312

[Run 3]
20	22.65	49
201	158.1	223
382	184.25	217
563	195.9	212
744	206.45	224
925	206.55	217
1106	202.05	226
1287	208.4	234
1468	213.7	238
1649	222.2	236
1830	227.95	274
2011	232.4	259
2192	229.95	260
2373	232.15	257
2554	231.85	269
2735	234.15	264
2916	229.4	251
3097	234.9	278
3278	236.8	280
3459	234.8	266
3640	230.25	259
3821	234.65	271
4002	232.75	261
4183	235.75	273
4364	238.25	254
4545	235.35	259
4726	241.35	269
4907	238.7	255
5088	243.7	272
5269	245.15	263
5450	242.6	257
5631	243.05	268
5812	243.65	263
5993	244.75	264
6174	246.35	267
6355	242.4	267
6536	241.55	257
6717	250.8	264
6898	252.7	272
7079	256.1	278
7260	247.2	274
7441	250.85	278
7622	252.05	284
7803	257.35	287
7984	254.35	281
8165	245.65	281
8346	244.8	268
8527	245.2	262
8708	243.55	286
8889	250.2	271
9070	246.05	271
9251	246.7	259
9432	251.6	304
9613	249.4	288
9794	248.45	271
9975	243.95	286
10156	246.65	266

[Run 4]
20	24.3	40
201	151.75	215
382	193.45	240
563	206.65	232
744	206.6	228
925	207.05	228
1106	218.75	246
1287	222.3	257
1468	213.85	235
1649	218.4	251
1830	209.25	226
2011	220.25	241
2192	217.65	235
2373	222.85	244
2554	222.2	274
2735	226.5	248
2916	215.75	254
3097	219.75	241
3278	232.65	279
3459	233.35	262
3640	229.75	271
3821	242	274
4002	234.6	257
4183	235.05	262
4364	234.7	266
4545	235.4	267
4726	241.05	270
4907	233.95	250
5088	226.75	252
5269	238.95	275
5450	237.05	279
5631	241.75	262
5812	238.25	271
5993	238.55	252
6174	234.85	269
6355	230.6	260
6536	228.85	266
6717	229.45	257
6898	230.3	256
7079	228.6	241
7260	227.7	248
7441	224.85	253
7622	234.1	259
7803	237.95	266
7984	237	263
8165	233.65	263
8346	240.55	266
8527	243.95	273
8708	238.25	276
8889	243.2	263
9070	246.95	266
9251	235.65	257
9432	244	273
9613	243.45	277
9794	236.7	276
9975	243	277
10156	251.05	269

[Run 5]
20	23.9	46
201	131.85	195
382	173.2	196
563	192.05	219
744	200.35	225
925	201.35	218
1106	207.7	244
1287	210.75	240
1468	210.95	258
1649	209.95	237
1830	213.9	238
2011	215.85	252
2192	218.8	244
2373	217.1	256
2554	217	237
2735	218.65	269
2916	224.8	247
3097	229.25	275
3278	233.7	259
3459	233.15	260
3640	228.8	245
3821	225.8	268
4002	228.55	258
4183	231.4	268
4364	230.2	255
4545	233.7	246
4726	242.4	287
4907	245.7	277
5088	244.2	263
5269	241.7	272
5450	249.45	275
5631	247.6	274
5812	251.85	268
5993	242.8	257
6174	237.4	260
6355	232.5	247
6536	233.55	251
6717	234.6	250
6898	236.6	267
7079	234.95	262
7260	238.5	279
7441	243	276
7622	240.55	274
7803	241.65	269
7984	240.25	274
8165	240.05	257
8346	240.25	264
8527	244.75	264
8708	241.1	265
8889	241.1	263
9070	245.8	262
9251	248.75	271
9432	250.5	262
9613	249.9	266
9794	245.05	259
9975	245.7	275
10156	247.65	267

[Run 6]
20	18.9	36
201	120.7	193
382	173.3	247
563	186.5	213
744	199.75	238
925	201.1	267
1106	204.65	226
1287	205.45	241
1468	219.65	243
1649	218.85	241
1830	217	239
2011	224.95	244
2192	219.45	233
2373	220.05	231
2554	217.75	255
2735	231.05	280
2916	223.6	239
3097	220.55	253
3278	222.3	253
3459	217.15	236
3640	222.3	247
3821	231.45	277
4002	233.15	253
4183	234.75	266
4364	236.55	262
4545	231.65	259
4726	233.35	251
4907	237.1	263
5088	247.3	272
5269	246	271
5450	250.45	281
5631	243.9	255
5812	252	281
5993	246.75	283
6174	251.6	300
6355	249.45	278
6536	252.2	275
6717	250.8	275
6898	243.75	271
7079	239.9	286
7260	242.05	257
7441	245.35	271
7622	237.65	257
7803	241.6	280
7984	242	278
8165	239.5	266
8346	234.2	267
8527	239.5	275
8708	243.9	265
8889	249	261
9070	241.15	258
9251	249.4	270
9432	247	288
9613	247.9	272
9794	247.1	272
9975	244.1	270
10156	250.5	280

[Run 7]
20	22.65	35
201	137.1	201
382	178.1	233
563	202.05	252
744	201.55	237
925	207.3	224
1106	202.05	235
1287	204	228
1468	213.2	241
1649	214.7	235
1830	217.6	241
2011	225.2	253
2192	223.55	237
2373	228.55	244
2554	231.45	262
2735	223.05	245
2916	226	244
3097	231.75	247
3278	238.7	272
3459	231.7	257
3640	231.9	292
3821	230.4	253
4002	234.5	264
4183	243.7	280
4364	242.15	262
4545	254.4	289
4726	260	289
4907	255.65	275
5088	249.65	262
5269	249.45	268
5450	248.15	260
5631	240	267
5812	240.9	265
5993	242.5	266
6174	237.9	249
6355	242.5	259
6536	243.15	261
6717	243.55	279
6898	244.4	264
7079	244.7	270
7260	247.45	277
7441	243	270
7622	244.05	269
7803	244.75	270
7984	248.65	276
8165	253.6	272
8346	251.3	270
8527	246.7	280
8708	245.95	272
8889	245.05	284
9070	245.4	275
9251	242.25	269
9432	246.15	277
9613	243.8	266
9794	244.3	267
9975	239.05	255
10156	244.05	263

[Run 8]
20	26.7	53
201	147.75	201
382	187	207
563	197.7	244
744	199.8	217
925	211.3	238
1106	215.7	249
1287	213.4	244
1468	221.05	243
1649	222.75	254
1830	230.15	259
2011	228.65	255
2192	225.05	264
2373	223.35	236
2554	223.25	255
2735	226.2	259
2916	222.4	249
3097	211.35	224
3278	220.25	240
3459	222.9	254
