[Config Log (seed = 1509312902)]
{
  "solution_file": "solutions/general_1.txt",
  "log_file": "logs/general_1.txt",
  "runs": 30,
  "num_parents": 20,
  "num_offspring": 140,
  "solution_init": "",
  "sharing": false,
  "parent_selection": {
    "selection_weight": "Random",
    "rate_p": 0.8,
    "select_k": 3,
    "replacement": true,
    "adaptive_crossover": true,
    "rate_adjacency_crossover": 0.15
  },
  "survival_selection": {
    "selection_weight": "Truncate",
    "drop_parents": true,
    "rate_p": 1,
    "select_k": 5,
    "replacement": false
  },
  "mutations": {
    "adaptive": true,
    "creep_random": 0.1,
    "rotate_random": 0.1,
    "slide_random": 0.1
  },
  "terminations": {
    "eval_limit": 10000
  },
  "fitness": {
    "length": true,
    "width": true,
    "cut": false,
    "adjacents": false
  }
}




[Results Log]

[Run 0]
20	4.9	13	2	3
204	85.65	133	2.45	6
408	110.25	151	3.75	8
607	113.8	152	4.95	10
817	119.7	153	5.05	9
1013	130.9	155	5.1	9
1217	121.55	157	6.15	11
1419	133.95	157	6.4	11
1627	139.4	155	6.3	10
1831	138.35	159	6.1	10
2030	146.4	161	5.85	10
2229	143.65	162	5.65	12
2431	145.65	163	5.35	10
2628	136.1	164	5.65	10
2825	119.85	167	6.8	11
3022	123.15	163	7.2	14
3219	133.45	169	6.05	12
3416	136.8	169	6.95	9
3613	137.1	165	6.8	10
3808	137.55	167	6.8	10
4002	136.5	162	6.5	10
4196	131.95	160	6.75	12
4392	134.35	169	6.45	10
4588	140.1	162	5.65	11
4783	150.55	160	4.8	10
4976	142.9	162	6.2	10
5168	139.95	166	5.75	10
5361	136.6	165	6	12
5554	128.3	166	6.15	11
5745	131.2	166	5.85	11
5936	132.05	166	5.9	9
6126	143.3	166	4.55	11
6317	140.9	166	5.15	10
6508	142.5	166	5.3	10
6699	144.4	166	5.75	12
6890	145.9	168	5.2	10
7081	147.95	169	4.9	8
7272	140.45	166	5.45	11
7462	146.35	166	5.2	10
7652	150.85	167	5.15	8
7841	153	174	5.1	8
8032	146.2	166	5.2	9
8223	155.3	168	4.95	9
8415	149.05	168	5.05	12
8608	154.75	168	4.15	9
8800	141.95	171	5.25	11
8992	125.65	170	6.9	10
9185	130.65	173	6.85	11
9379	126.45	173	7.15	13
9574	114.45	173	7.8	11
9768	136.05	173	6.8	10
9962	140.1	172	5.85	10
10156	141.85	172	5.65	10

[Run 1]
20	4.3	10	2	3
204	81.8	152	3.4	12
408	85.75	153	5.45	12
600	115.3	155	5	10
798	127.85	158	4.85	9
998	119.4	165	6.1	12
1205	122.35	164	5.9	12
1398	130.05	160	5.75	10
1596	135.85	160	6	11
1790	141.4	159	5.45	9
1984	129.05	163	4.65	10
2182	115.7	166	6.65	11
2376	107.35	160	7.1	11
2570	115.05	163	6.8	12
2760	119.4	163	6	11
2949	134.15	161	5.65	10
3137	138.15	166	5.6	10
3324	134.5	159	6.1	11
3511	130.4	164	6	10
3698	133.05	160	6.1	11
3885	132.6	160	5.4	10
4072	133.8	160	6.3	10
4259	147.1	162	5.5	9
4448	141.45	166	6.25	11
4637	140.25	161	5.4	9
4825	138.95	163	6.1	9
5013	134.05	164	6.55	9
5201	141.55	161	5.8	10
5389	141.4	161	5.45	10
5576	146.85	162	5.3	9
5764	145.2	158	5.4	9
5952	142.35	162	5.9	9
6140	144.15	164	5.65	9
6328	147.85	158	5.05	8
6516	144.55	164	5.8	8
6704	140.15	166	6.25	10
6890	138.9	170	5.8	11
7077	142.65	162	5.35	10
7264	136.55	166	4.6	10
7451	128.7	166	5.35	10
7638	127.2	168	5.6	10
7825	115.45	164	6.15	10
8012	126.8	166	6.1	11
8199	125.65	166	6.5	11
8386	119.55	166	6.5	12
8573	127.7	166	5.95	13
8762	139.15	165	5	12
8950	123.35	162	6.45	10
9138	137.05	167	5.4	11
9326	127.65	160	5.8	11
9514	131.55	161	6.05	12
9702	141.25	169	5.8	11
9890	137.3	162	5.6	9
10078	143.85	165	4.8	9

[Run 2]
20	4.9	10	1.95	2
203	87.4	152	3	9
404	102.5	154	4.1	10
593	128.4	159	3.7	10
785	114.8	161	6.25	12
983	131.4	160	5.4	10
1183	133.9	160	5.75	10
1379	131.1	159	5.75	9
1579	117.2	160	6.6	12
1777	114.8	164	7.3	12
1975	120.4	165	7.35	11
2173	121.3	154	7.2	12
2371	134.85	161	5.55	12
2573	134.65	159	5.9	10
2768	143.2	166	5.9	11
2967	148	167	5.45	10
3168	146.75	167	5.1	8
3370	151.2	168	4.95	9
3573	142.85	167	5.8	9
3775	130.2	172	6.3	12
3978	133.2	172	6	10
4177	139.45	172	5.8	12
4378	149.95	169	5.45	11
4579	147.95	172	5.45	9
