18

[Solution]

4,7,2
2,3,0
85,0,0
29,4,3
55,3,0
19,3,2
19,0,0
11,2,3
69,2,1
80,5,3
31,5,0
4,0,1
0,5,3
51,3,1
63,3,3
17,2,3
0,4,2
45,3,1
86,5,0
16,6,0
2,6,1
41,8,0
48,1,1
30,3,1
83,1,0
50,5,0
60,1,3
1,2,2
40,1,0
5,4,2
52,4,0
58,2,0
93,4,3
13,4,2
7,3,2
13,5,0
26,4,1
8,5,2
13,1,0
12,5,0
60,4,0
35,4,3
75,3,0
56,3,3
28,4,1
63,5,0
89,2,3
43,5,0
21,4,2
25,3,2

[Solution]

30,1,0
108,3,0
7,0,0
27,4,3
6,3,0
17,2,2
82,5,1
50,2,1
28,3,2
74,3,0
69,5,0
33,3,3
132,0,1
15,3,0
37,3,1
8,3,0
14,5,2
34,2,3
116,0,0
80,4,0
56,2,1
8,1,2
87,0,3
0,3,1
96,2,2
66,1,0
57,1,3
15,1,3
118,1,1
65,0,0
76,2,2
3,7,0
65,4,0
22,0,0
91,3,0
11,2,0
48,1,0
3,5,2
19,1,3
20,3,1
60,5,0
111,3,3
84,4,1
58,1,3
91,4,2
62,5,0
128,3,0
88,3,2
53,3,0
22,2,0

[Solution]

39,5,1
17,1,1
37,1,0
33,4,3
39,3,3
12,4,2
6,8,0
5,7,3
18,3,0
39,2,3
1,5,2
9,3,1
10,3,2
11,9,2
5,4,2
1,1,3
3,5,1
48,3,2
27,0,1
0,1,0
22,2,1
20,0,2
42,6,0
6,5,1
4,4,3
0,3,0
28,1,0
41,1,1
34,1,1
19,5,1
52,7,0
9,10,0
21,7,3
8,2,1
14,5,3
7,2,2
29,4,3
9,0,1
62,2,1
12,1,2
60,4,0
28,5,3
5,11,2
42,1,3
24,1,0
58,0,3
8,7,0
2,6,0
16,4,3
13,6,0

[Solution]

31,0,0
103,3,0
8,0,0
27,4,3
6,3,0
24,5,3
79,3,1
50,2,1
60,2,2
90,3,3
45,4,3
32,4,3
133,0,1
15,3,0
53,3,1
8,3,0
14,5,2
26,3,3
116,0,0
81,0,2
76,2,1
14,1,0
87,0,3
3,3,2
67,0,0
9,2,1
58,2,1
15,1,1
117,1,0
33,0,1
95,0,0
3,7,0
80,4,0
5,0,0
91,3,0
12,4,0
31,1,1
5,1,0
22,2,1
7,3,2
59,6,0
111,3,3
83,3,1
70,1,2
110,2,2
64,6,0
128,3,0
86,2,1
63,3,3
99,1,3

[Solution]

12,4,1
28,3,0
21,4,0
4,8,3
24,0,3
5,7,1
84,6,1
0,4,0
76,2,1
79,1,3
69,5,0
0,10,2
4,6,1
7,3,1
21,1,3
51,0,0
6,1,0
17,7,3
1,1,2
62,1,0
61,3,2
51,6,2
52,2,3
2,2,0
65,0,0
9,4,1
67,1,3
10,5,3
36,3,3
24,6,3
13,3,0
21,7,0
3,7,3
9,3,3
18,0,2
16,6,3
37,1,0
5,5,3
4,3,1
58,3,3
25,3,1
41,1,2
31,1,0
46,1,3
2,4,0
51,5,2
6,4,3
33,5,3
5,10,3
11,2,1

[Solution]

39,5,1
52,3,0
37,1,0
3,2,2
5,4,2
33,1,1
6,8,0
18,2,0
25,3,2
40,0,3
1,5,2
15,3,3
16,2,2
12,11,2
5,0,0
4,1,2
2,5,1
17,10,1
27,0,1
4,2,3
12,3,2
22,2,1
42,6,0
6,5,1
4,4,3
3,3,1
34,1,2
50,1,3
19,4,2
23,5,2
28,4,3
20,9,0
12,8,3
7,2,1
23,0,3
9,2,1
29,4,3
56,0,0
62,2,1
13,9,2
10,6,0
34,5,2
5,11,2
44,7,0
20,1,0
58,0,3
8,7,0
42,3,2
18,4,2
13,6,0

[Solution]

38,6,2
48,3,0
31,1,0
15,3,1
9,3,3
27,1,1
6,8,0
2,1,3
30,3,0
37,3,1
19,9,3
15,5,1
0,4,2
6,0,0
19,4,0
0,2,1
3,7,2
14,4,3
28,0,1
8,2,0
56,3,2
22,2,0
32,6,0
5,3,0
61,0,0
35,1,0
34,1,2
50,2,0
8,6,1
23,5,2
27,4,3
2,9,0
26,6,0
2,5,1
10,2,3
1,1,0
62,4,3
55,1,0
57,1,0
7,9,1
16,3,1
47,1,2
37,10,3
13,6,2
12,3,3
29,9,1
8,7,0
18,1,1
34,3,1
6,6,2

[Solution]

38,6,0
34,3,0
1,1,1
4,9,3
25,0,1
27,1,1
2,0,0
0,2,0
55,4,0
10,7,2
0,3,3
0,10,2
5,4,2
5,1,0
60,5,3
51,0,3
32,0,0
14,4,3
9,1,0
66,0,1
56,3,2
11,11,0
52,2,3
2,2,0
61,0,0
40,1,0
67,1,3
1,7,2
48,1,0
16,0,0
30,1,3
21,7,0
26,6,0
2,5,1
6,8,1
20,1,3
62,4,3
21,1,0
38,4,2
11,4,3
25,3,1
47,1,2
0,9,0
13,6,2
20,3,3
29,9,1
6,4,3
24,1,0
5,10,3
10,2,1

[Solution]

32,6,1
53,3,0
2,3,1
9,3,1
16,5,2
33,1,2
3,6,2
25,0,3
22,3,2
39,2,0
7,6,0
0,12,1
45,13,1
12,11,2
9,17,1
26,3,1
23,1,0
34,3,2
28,0,1
15,3,2
27,8,0
50,1,0
45,2,0
6,5,1
0,2,2
21,3,0
30,1,1
25,3,3
0,4,0
0,7,1
8,7,1
14,8,0
3,5,2
8,2,1
20,3,1
20,5,0
2,4,3
18,10,2
24,1,0
13,9,2
8,12,3
35,6,3
5,7,3
45,8,3
6,12,2
54,1,3
11,4,0
12,0,0
1,7,3
0,11,1

[Solution]

16,10,0
17,10,2
12,7,2
9,8,3
17,7,1
14,1,2
55,3,1
21,1,3
33,8,0
11,5,1
0,0,3
46,3,1
24,3,0
28,4,1
0,11,0
8,2,3
17,3,1
2,5,3
6,2,0
9,3,2
