10

[Solution]

38,16,3
29,9,3
130,16,2
119,11,0
136,19,1
86,8,0
123,8,0
30,14,0
63,15,0
50,11,0
133,19,1
67,12,0
97,7,3
3,5,1
44,24,0
93,14,3
15,12,1
128,10,0
50,2,2
34,19,0
5,22,0
58,16,0
42,16,0
61,1,2
12,22,2
31,9,2
125,12,0
11,5,2
91,6,0
154,3,3
183,5,0
13,7,1
179,10,1
20,6,1
78,18,0
39,4,1
81,16,3
89,20,2
39,13,3
16,13,1
45,14,1
156,6,2
59,10,1
8,11,3
177,11,0
118,5,2
90,6,3
19,12,3
33,4,1
2,18,0
59,24,0
114,4,3
119,15,2
9,8,1
58,6,3
0,13,3
112,9,3
110,27,0
168,4,1
80,11,3
153,17,0
12,24,0
2,7,0
73,2,2
54,17,3
168,12,1
152,15,2
0,12,3
132,9,1
170,7,0
8,29,0
3,28,3
106,14,2
6,18,3
81,3,1
182,17,2
109,18,0
1,13,0
116,17,0
4,9,1
131,14,2
103,19,0
111,8,3
104,16,3
141,28,2
110,12,0
47,9,2
173,17,0
16,21,3
149,25,0
61,27,3
7,14,2
97,22,3
24,23,1
67,4,0
155,4,3
51,2,2
23,25,3
43,23,2
43,11,0

[Solution]

11,1,3
22,2,2
143,16,0
107,11,0
0,19,1
41,8,1
146,1,1
77,20,1
68,6,3
56,10,2
118,16,1
34,10,0
18,10,0
6,24,3
47,22,3
110,14,0
15,13,1
141,10,1
31,4,1
24,24,3
39,20,2
95,10,3
49,17,1
124,20,2
28,22,2
10,18,2
166,12,1
36,1,1
102,7,2
152,4,3
183,5,2
84,15,1
183,11,1
117,4,0
73,18,3
44,3,1
68,26,1
97,14,3
5,7,2
13,8,2
59,13,1
171,6,2
7,26,2
2,11,3
183,6,0
133,11,2
43,3,1
50,20,1
104,6,3
32,16,2
114,3,1
134,12,0
136,12,1
73,9,0
52,13,1
1,13,1
36,24,1
62,26,0
177,4,2
124,12,0
83,27,0
3,25,0
35,6,0
65,2,0
63,11,0
130,12,0
112,17,1
0,10,3
85,8,0
174,6,3
13,21,3
80,23,2
81,14,1
50,27,3
76,18,2
110,25,3
120,18,0
26,12,0
15,9,0
22,20,3
147,12,1
109,18,1
116,7,3
167,7,1
96,18,2
113,13,2
74,5,2
173,17,0
1,22,1
149,25,0
